# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,TS391SNL
# started_at_epoch,1789078288
# started_at_local,2026-09-10 15:11:28 PDT
# entered_at_s,56.9
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# event,56.9,run_started,entered_at_s=56.9 oven_c=59.4 profile=TS391SNL
736.6,,104.938,0,49.56,35.14
737.6,,104.750,0,49.56,34.93
738.8,,104.625,0,49.56,34.92
739.8,,104.375,0,49.50,34.92
740.8,,104.313,0,49.50,35.14
741.8,,104.250,0,49.56,35.35
742.8,,104.125,0,49.50,34.93
743.8,,103.875,0,49.44,35.56
744.8,,103.750,0,49.50,34.93
745.8,,103.688,0,49.44,34.71
746.8,,103.500,0,49.44,34.92
747.8,,103.438,0,49.38,34.50
749.1,,103.188,0,49.38,34.50
750.1,,103.000,0,49.38,35.14
751.1,,102.875,0,49.38,35.78
752.1,,102.750,0,49.31,34.92
753.1,,102.688,0,49.31,34.71
754.3,,102.500,0,49.31,35.14
755.3,,102.375,0,49.31,34.71
756.3,,102.250,0,49.31,34.71
757.3,,102.063,0,49.25,35.14
758.3,,102.125,0,49.31,35.35
759.3,,101.938,0,49.31,35.14
760.3,,101.750,0,49.25,34.50
761.6,,101.500,0,49.25,35.56
762.6,,101.438,0,49.25,34.71
763.6,,101.313,0,49.25,35.35
764.6,,101.188,0,49.25,34.29
765.6,,101.000,0,49.19,35.14
766.8,,100.813,0,49.19,35.13
768.1,,100.625,0,49.19,35.56
769.1,,100.438,0,49.13,35.35
770.1,,100.375,0,49.13,34.92
771.1,,100.188,0,49.13,34.92
772.1,,99.938,0,49.06,34.49
773.1,,99.813,0,49.06,34.71
774.1,,99.813,0,49.13,34.92
775.1,,99.688,0,49.06,35.14
776.1,,99.563,0,49.06,35.35
777.1,,99.375,0,49.06,34.92
778.1,,99.188,0,49.00,34.50
779.1,,99.000,0,48.94,34.49
780.1,,98.938,0,48.94,34.92
781.1,,98.875,0,49.00,35.35
782.1,,98.750,0,48.94,34.71
783.1,,98.688,0,48.94,35.35
784.1,,98.500,0,48.94,35.14
785.1,,98.375,0,48.94,35.35
786.1,,98.250,0,48.94,35.14
787.1,,98.125,0,48.88,35.35
788.1,,98.000,0,48.88,34.92
789.3,,97.875,0,48.88,35.14
790.3,,97.750,0,48.81,35.14
791.3,,97.688,0,48.88,35.14
792.3,,97.563,0,48.88,34.71
793.3,,97.375,0,48.81,35.14
794.3,,97.188,0,48.75,34.92
795.3,,97.125,0,48.81,35.14
796.6,,97.000,0,48.75,35.14
797.6,,96.875,0,48.75,34.93
798.6,,96.813,0,48.75,34.93
799.6,,96.625,0,48.69,35.35
800.6,,96.438,0,48.69,34.71
801.8,,96.375,0,48.69,34.93
802.8,,96.250,0,48.69,35.35
804.1,,96.000,0,48.63,34.71
805.1,,95.875,0,48.69,34.71
806.1,,95.750,0,48.63,35.35
807.1,,95.500,0,48.56,35.77
808.1,,95.375,0,48.56,35.13
809.3,,95.188,0,48.56,34.71
810.3,,95.063,0,48.56,34.50
811.3,,94.938,0,48.56,35.35
812.3,,94.813,0,48.56,34.92
813.3,,94.625,0,48.50,35.35
814.3,,94.500,0,48.50,34.92
815.3,,94.375,0,48.44,35.14
816.3,,94.313,0,48.50,34.50
817.3,,94.188,0,48.50,35.56
818.6,,93.938,0,48.44,34.71
819.6,,93.875,0,48.44,35.14
820.6,,93.750,0,48.44,35.78
821.6,,93.563,0,48.38,34.92
822.6,,93.500,0,48.38,35.14
823.6,,93.438,0,48.38,35.14
824.8,,93.313,0,48.38,34.92
825.8,,93.125,0,48.31,35.35
826.8,,93.000,0,48.31,35.35
827.8,,92.813,0,48.25,34.93
829.1,,92.750,0,48.31,34.93
830.1,,92.625,0,48.25,35.35
831.1,,92.438,0,48.25,34.93
832.1,,92.375,0,48.25,35.14
833.1,,92.313,0,48.25,34.92
834.1,,92.125,0,48.19,35.35
835.1,,92.000,0,48.19,34.71
836.1,,91.813,0,48.13,34.93
837.1,,91.813,0,48.19,35.35
838.3,,91.625,0,48.13,35.35
839.3,,91.500,0,48.06,34.92
840.3,,91.375,0,48.13,35.56
841.3,,91.313,0,48.13,34.92
842.3,,91.125,0,48.06,35.78
843.3,,91.063,0,48.06,35.35
844.3,,90.938,0,48.06,34.92
845.6,,90.813,0,48.06,35.14
846.8,,90.688,0,48.06,35.14
847.8,,90.500,0,48.00,35.56
848.8,,90.375,0,47.94,35.35
849.8,,90.313,0,48.00,35.35
850.8,,90.188,0,47.94,34.71
851.8,,90.063,0,47.94,35.35
852.8,,89.938,0,47.94,35.56
853.8,,89.813,0,47.88,34.92
854.8,,89.750,0,47.88,35.56
855.8,,89.688,0,47.94,35.14
856.8,,89.625,0,47.88,34.07
857.8,,89.375,0,47.81,35.13
858.8,,89.313,0,47.81,34.71
859.8,,89.188,0,47.81,35.14
861.1,,89.063,0,47.81,34.92
862.1,,88.875,0,47.75,35.13
863.3,,88.750,0,47.75,35.35
864.3,,88.688,0,47.75,35.99
865.3,,88.500,0,47.69,35.13
866.3,,88.438,0,47.69,34.71
867.6,,88.375,0,47.69,35.14
868.6,,88.250,0,47.69,35.13
869.8,,88.125,0,47.63,35.14
870.8,,88.000,0,47.63,35.14
871.8,,87.813,0,47.63,34.93
872.8,,87.750,0,47.56,35.14
873.8,,87.688,0,47.50,34.92
874.8,,87.563,0,47.56,35.14
875.8,,87.375,0,47.50,34.71
877.1,,87.250,0,47.44,35.56
878.1,,87.125,0,47.44,35.35
879.1,,87.063,0,47.44,34.93
880.1,,86.938,0,47.44,35.35
881.1,,86.875,0,47.44,35.14
882.1,,86.688,0,47.38,34.92
883.1,,86.625,0,47.38,35.14
884.1,,86.500,0,47.38,35.35
885.3,,86.438,0,47.38,35.35
886.3,,86.250,0,47.38,35.14
887.6,,86.188,0,47.38,34.92
888.6,,86.063,0,47.38,34.71
889.6,,86.000,0,47.38,35.14
890.6,,85.938,0,47.31,34.71
891.6,,85.750,0,47.25,35.35
892.6,,85.625,0,47.25,34.28
893.6,,85.563,0,47.25,35.35
894.6,,85.438,0,47.25,35.14
895.6,,85.375,0,47.19,34.71
896.6,,85.188,0,47.13,34.49
897.6,,85.188,0,47.19,35.56
898.8,,85.063,0,47.13,34.92
899.8,,85.000,0,47.13,35.35
901.1,,84.875,0,47.13,34.50
902.1,,84.750,0,47.06,35.14
903.1,,84.625,0,47.06,35.56
904.1,,84.563,0,47.06,35.14
905.1,,84.375,0,47.00,34.71
906.1,,84.313,0,47.00,34.92
907.1,,84.313,0,47.00,34.93
908.3,,84.125,0,46.94,35.56
909.3,,84.063,0,46.94,34.71
910.3,,83.938,0,46.94,34.93
911.3,,83.813,0,46.88,34.92
912.6,,83.813,0,46.88,35.35
913.6,,83.625,0,46.88,34.49
914.8,,83.438,0,46.81,35.56
915.8,,83.438,0,46.88,34.71
916.8,,83.438,0,46.88,34.71
918.1,,83.250,0,46.81,34.71
919.1,,83.250,0,46.88,35.13
920.1,,83.125,0,46.81,35.56
921.1,,82.938,0,46.75,35.56
922.1,,82.938,0,46.75,35.14
923.1,,82.813,0,46.69,35.77
924.1,,82.688,0,46.69,35.35
925.1,,82.625,0,46.69,35.13
926.1,,82.500,0,46.69,35.99
927.1,,82.438,0,46.63,35.35
928.1,,82.375,0,46.63,35.56
929.1,,82.188,0,46.56,34.92
930.1,,82.125,0,46.56,35.56
931.1,,82.063,0,46.63,34.92
932.1,,81.938,0,46.50,35.35
933.1,,81.938,0,46.50,35.56
934.1,,81.813,0,46.50,35.35
935.1,,81.750,0,46.50,35.14
936.1,,81.625,0,46.50,34.92
937.3,,81.438,0,46.44,35.35
938.3,,81.375,0,46.44,35.35
939.3,,81.313,0,46.44,35.35
940.6,,81.188,0,46.38,34.92
941.6,,81.063,0,46.31,35.78
942.6,,81.000,0,46.38,34.92
943.6,,80.875,0,46.31,35.35
944.6,,80.875,0,46.38,34.93
945.6,,80.750,0,46.31,35.35
946.8,,80.688,0,46.31,35.35
947.8,,80.563,0,46.31,34.50
948.8,,80.500,0,46.31,34.92
949.8,,80.313,0,46.25,35.35
950.8,,80.313,0,46.25,34.92
952.1,,80.188,0,46.19,34.50
953.1,,80.063,0,46.19,35.14
954.1,,80.000,0,46.19,34.93
955.1,,79.875,0,46.13,34.93
956.3,,79.813,0,46.13,35.35
957.3,,79.688,0,46.13,35.14
958.3,,79.563,0,46.06,35.35
959.3,,79.500,0,46.06,35.14
960.3,,79.438,0,46.06,34.92
961.3,,79.375,0,46.06,34.92
962.3,,79.250,0,46.00,35.14
963.6,,79.125,0,46.00,34.92
964.6,,79.000,0,45.94,34.92
965.6,,79.000,0,46.00,35.35
966.6,,78.938,0,46.00,35.56
967.6,,78.750,0,45.94,35.14
968.6,,78.750,0,45.94,34.92
969.6,,78.688,0,45.94,34.92
970.6,,78.563,0,45.88,35.14
971.6,,78.438,0,45.88,34.71
972.6,,78.375,0,45.88,35.14
973.6,,78.188,0,45.81,35.35
974.6,,78.188,0,45.81,34.93
975.6,,78.063,0,45.81,34.92
976.6,,77.938,0,45.75,34.71
977.8,,77.938,0,45.81,35.14
978.8,,77.750,0,45.75,35.56
979.8,,77.750,0,45.75,35.35
981.1,,77.688,0,45.75,34.92
982.1,,77.563,0,45.69,35.35
983.1,,77.500,0,45.69,34.93
984.1,,77.438,0,45.63,35.13
985.3,,77.250,0,45.63,35.35
986.3,,77.188,0,45.63,34.92
987.3,,77.188,0,45.63,35.14
988.3,,77.000,0,45.63,35.35
989.3,,77.000,0,45.56,35.35
990.6,,76.875,0,45.56,35.56
991.6,,76.813,0,45.56,34.71
992.6,,76.750,0,45.50,35.14
993.6,,76.688,0,45.50,35.14
994.6,,76.563,0,45.50,34.50
995.8,,76.375,0,45.44,35.56
997.1,,76.313,0,45.44,34.71
998.1,,76.250,0,45.44,34.93
999.1,,76.125,0,45.38,34.92
1000.1,,76.063,0,45.38,35.14
1001.1,,76.000,0,45.38,34.92
1002.1,,75.938,0,45.38,35.77
1003.1,,75.813,0,45.31,35.14
1004.1,,75.813,0,45.31,34.71
1005.3,,75.688,0,45.31,34.92
1006.3,,75.563,0,45.31,35.35
1007.3,,75.500,0,45.25,35.35
1008.4,,75.375,0,45.25,34.93
1009.6,,75.313,0,45.25,34.93
1010.6,,75.250,0,45.19,34.92
1011.6,,75.125,0,45.19,34.93
1012.6,,75.125,0,45.19,34.71
1013.6,,74.938,0,45.13,34.93
1014.6,,74.938,0,45.13,35.56
1015.6,,74.875,0,45.13,34.92
1016.8,,74.750,0,45.06,34.92
1017.8,,74.625,0,45.06,35.14
1018.8,,74.563,0,45.06,35.14
1019.8,,74.563,0,45.06,34.71
1020.8,,74.438,0,45.00,35.14
1022.1,,74.313,0,45.00,34.92
1023.3,,74.250,0,45.00,35.56
1024.3,,74.125,0,44.94,34.93
1025.3,,74.125,0,44.94,35.14
1026.3,,74.000,0,44.94,35.14
1027.3,,73.938,0,44.88,35.56
1028.3,,73.875,0,44.88,35.35
1029.3,,73.750,0,44.81,35.14
1030.3,,73.750,0,44.88,34.50
1031.6,,73.563,0,44.81,35.14
1032.6,,73.500,0,44.81,34.93
1033.6,,73.500,0,44.81,35.14
1034.6,,73.375,0,44.81,34.92
1035.8,,73.375,0,44.81,34.93
1037.1,,73.188,0,44.75,34.93
1038.1,,73.125,0,44.75,35.35
1039.1,,73.063,0,44.69,35.56
1040.1,,73.000,0,44.69,34.92
1041.1,,72.875,0,44.69,34.93
1042.3,,72.875,0,44.69,34.92
1043.3,,72.750,0,44.63,34.92
1044.3,,72.625,0,44.63,35.35
1045.3,,72.625,0,44.63,35.13
1046.3,,72.500,0,44.56,34.71
1047.6,,72.375,0,44.56,34.71
1048.8,,72.375,0,44.56,35.35
1049.8,,72.250,0,44.50,35.14
1050.8,,72.188,0,44.50,35.14
1051.8,,72.125,0,44.50,35.56
1052.8,,72.063,0,44.44,35.35
1053.8,,71.938,0,44.44,34.92
1054.8,,71.875,0,44.38,35.35
1055.8,,71.813,0,44.38,35.13
1056.8,,71.813,0,44.44,35.14
1057.8,,71.625,0,44.38,34.93
1058.8,,71.563,0,44.31,35.35
1059.8,,71.500,0,44.31,35.14
1060.8,,71.438,0,44.31,35.56
1061.8,,71.313,0,44.25,34.92
1063.1,,71.313,0,44.25,34.92
1064.1,,71.188,0,44.25,35.14
1065.1,,71.188,0,44.25,35.14
1066.1,,71.125,0,44.25,34.93
1067.1,,71.000,0,44.19,35.56
1068.3,,70.875,0,44.19,35.14
1069.3,,70.813,0,44.13,35.56
1070.3,,70.875,0,44.19,35.14
1071.3,,70.688,0,44.13,35.14
1072.3,,70.625,0,44.13,35.14
1073.6,,70.625,0,44.13,34.92
1074.6,,70.563,0,44.13,35.99
1075.6,,70.375,0,44.06,35.14
1076.6,,70.375,0,44.06,35.35
1077.6,,70.375,0,44.06,34.71
1078.6,,70.188,0,44.00,34.92
1079.6,,70.188,0,44.06,35.14
1080.6,,70.063,0,43.94,34.50
1081.6,,70.000,0,44.00,35.14
1082.6,,69.875,0,43.94,34.92
1083.6,,69.875,0,43.94,35.14
1084.6,,69.813,0,43.94,35.35
1085.6,,69.688,0,43.88,35.14
1086.6,,69.563,0,43.81,34.92
1087.6,,69.563,0,43.81,35.35
1088.6,,69.500,0,43.81,35.35
1089.6,,69.438,0,43.81,35.35
1090.6,,69.375,0,43.81,35.35
1091.8,,69.250,0,43.75,34.71
1092.8,,69.250,0,43.81,34.93
1093.8,,69.063,0,43.69,35.14
1094.8,,69.125,0,43.75,35.35
1095.8,,69.000,0,43.69,34.71
1096.8,,68.938,0,43.69,35.56
1097.8,,68.875,0,43.69,35.56
1098.8,,68.875,0,43.69,34.71
1099.8,,68.750,0,43.69,35.14
1100.8,,68.688,0,43.63,35.35
1101.8,,68.625,0,43.63,35.35
1103.1,,68.563,0,43.63,35.56
1104.1,,68.500,0,43.63,35.35
1105.1,,68.438,0,43.63,35.35
1106.1,,68.375,0,43.56,34.71
1107.1,,68.313,0,43.56,35.14
1108.1,,68.188,0,43.50,35.14
1109.1,,68.125,0,43.50,34.92
1110.1,,68.125,0,43.50,34.71
1111.1,,68.000,0,43.44,35.35
1112.1,,68.000,0,43.50,34.93
1113.1,,67.813,0,43.38,34.92
1114.3,,67.813,0,43.38,35.56
1115.3,,67.813,0,43.44,35.56
1116.3,,67.625,0,43.38,35.13
1117.3,,67.625,0,43.38,35.14
1118.3,,67.500,0,43.31,35.35
1119.3,,67.438,0,43.31,35.56
1120.3,,67.313,0,43.31,35.78
1121.3,,67.313,0,43.25,34.92
1122.3,,67.250,0,43.25,35.35
1123.3,,67.188,0,43.25,35.35
1124.3,,67.125,0,43.25,34.71
1125.3,,67.125,0,43.25,35.35
1126.6,,67.000,0,43.19,34.92
1127.6,,66.938,0,43.19,35.13
1128.6,,66.813,0,43.13,34.50
1129.8,,66.813,0,43.13,35.14
1130.8,,66.750,0,43.19,35.14
1131.8,,66.625,0,43.06,34.93
1132.8,,66.563,0,43.06,34.92
1134.1,,66.563,0,43.06,35.14
1135.1,,66.500,0,43.06,35.14
1136.1,,66.438,0,43.06,34.71
1137.1,,66.313,0,43.00,35.14
1138.1,,66.313,0,43.00,35.14
1139.1,,66.250,0,43.00,35.14
1140.1,,66.188,0,43.00,35.13
1141.1,,66.125,0,43.00,34.92
1142.1,,66.063,0,43.00,35.35
1143.3,,65.938,0,42.94,35.14
1144.3,,65.813,0,42.88,35.56
1145.3,,65.813,0,42.88,35.35
1146.3,,65.813,0,42.88,35.14
1147.6,,65.688,0,42.88,35.35
1148.6,,65.625,0,42.81,35.56
1149.6,,65.563,0,42.81,34.93
1150.6,,65.500,0,42.75,34.93
1151.6,,65.438,0,42.75,35.14
1152.6,,65.375,0,42.75,35.35
1153.6,,65.313,0,42.75,35.35
1154.6,,65.313,0,42.75,35.14
1155.6,,65.188,0,42.69,35.56
1156.6,,65.125,0,42.69,35.35
1157.6,,65.063,0,42.63,34.71
1158.6,,65.000,0,42.63,35.14
1159.8,,65.000,0,42.69,34.29
1160.8,,64.875,0,42.63,34.92
1161.8,,64.813,0,42.63,34.92
1162.8,,64.813,0,42.63,34.71
1163.8,,64.750,0,42.56,35.35
1164.8,,64.688,0,42.56,35.56
1165.8,,64.625,0,42.56,35.56
1167.1,,64.500,0,42.50,35.14
1168.1,,64.500,0,42.50,35.56
1169.1,,64.438,0,42.50,35.35
1170.1,,64.375,0,42.50,34.93
1171.1,,64.250,0,42.44,35.35
1172.1,,64.250,0,42.44,34.93
1173.1,,64.250,0,42.44,34.92
1174.3,,64.188,0,42.44,34.92
1175.3,,64.000,0,42.31,34.92
1176.3,,64.000,0,42.38,34.71
1177.3,,64.000,0,42.38,34.93
1178.3,,63.875,0,42.31,34.71
1179.6,,63.813,0,42.25,35.14
1180.6,,63.688,0,42.25,35.35
1181.6,,63.625,0,42.25,34.71
1182.8,,63.625,0,42.25,35.35
1183.8,,63.563,0,42.25,35.56
1184.8,,63.500,0,42.19,35.77
1185.8,,63.375,0,42.19,35.35
1186.8,,63.375,0,42.19,35.14
1188.1,,63.313,0,42.13,35.14
1189.1,,63.313,0,42.19,35.14
1190.1,,63.188,0,42.13,35.35
1191.1,,63.188,0,42.13,35.56
1192.1,,63.125,0,42.13,35.14
1193.1,,63.000,0,42.06,34.92
1194.1,,63.000,0,42.06,35.56
1195.1,,62.938,0,42.06,35.35
1196.1,,62.938,0,42.00,35.14
1197.3,,62.875,0,42.06,34.92
1198.3,,62.750,0,42.00,34.92
1199.3,,62.750,0,42.00,35.35
1200.3,,62.688,0,42.00,35.14
1201.3,,62.563,0,41.94,34.71
1202.3,,62.625,0,41.94,35.35
1203.3,,62.500,0,41.94,35.14
1204.3,,62.438,0,41.94,35.13
1205.3,,62.375,0,41.94,35.35
1206.3,,62.313,0,41.88,35.14
1207.3,,62.250,0,41.81,35.78
1208.3,,62.250,0,41.88,35.14
1209.3,,62.188,0,41.88,34.92
1210.3,,62.125,0,41.81,34.93
1211.3,,62.063,0,41.81,35.35
1212.3,,62.000,0,41.75,35.35
1213.3,,61.938,0,41.75,35.14
1214.3,,61.875,0,41.75,35.35
1215.3,,61.875,0,41.75,34.50
1216.6,,61.813,0,41.69,35.35
1217.6,,61.750,0,41.69,35.99
1218.6,,61.688,0,41.69,35.14
1219.8,,61.625,0,41.69,35.56
1220.8,,61.563,0,41.63,35.56
1221.8,,61.500,0,41.63,35.56
1222.8,,61.438,0,41.56,35.14
1223.8,,61.438,0,41.63,35.56
1224.8,,61.313,0,41.56,35.35
1225.8,,61.313,0,41.56,34.71
1227.1,,61.250,0,41.56,34.92
1228.1,,61.125,0,41.50,34.92
1229.3,,61.125,0,41.50,35.35
1230.3,,61.063,0,41.50,34.93
1231.3,,61.063,0,41.50,34.71
1232.3,,61.063,0,41.50,35.35
1233.3,,60.875,0,41.44,35.35
1234.3,,60.875,0,41.44,35.14
1235.3,,60.750,0,41.38,35.35
1236.3,,60.813,0,41.44,35.56
1237.3,,60.688,0,41.38,35.35
1238.6,,60.625,0,41.38,35.35
1239.6,,60.625,0,41.38,35.35
1240.6,,60.563,0,41.38,34.93
1241.6,,60.438,0,41.31,34.92
1242.6,,60.375,0,41.25,34.71
1243.6,,60.375,0,41.25,35.35
1244.8,,60.313,0,41.25,35.14
1245.8,,60.188,0,41.19,35.35
1246.8,,60.125,0,41.19,34.71
1247.8,,60.125,0,41.19,34.93
1248.8,,60.125,0,41.19,34.92
1249.8,,60.063,0,41.19,35.14
# event,499.4,check,peak ok 247 °C (want 235-255)
# event,499.4,check,time above liquidus ok 100 s (want 60-150)
# event,499.4,check,max ramp up ok 1.86 °C/s (limit 2.5)
# event,499.4,check,max ramp down ok -0.81 °C/s (limit 6.0)
# event,499.4,check,time to peak ok 307 s (limit 480)
# summary,peak=246.8 tal=100
# rows,1121
