# Taeron Reflow Oven run log
# The oven's own run log, complete and unmodified below this line:
# every control step at about 4 Hz, fetched from the oven at
# /logs/0024-Bake-125-C.csv. Columns after the header: elapsed_s, target_c,
# actual_c, relay (0/1), cold_c (amplifier cold junction), cpu_c.
# firmware,v2.0-dev
# profile,Bake 125 °C
# started_at_epoch,1789575580
# started_at_local,2026-09-16 09:19:40 PDT
# entered_at_s,0.0
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
3987.9,125.00,125.250,0,47.50,38.11
3988.9,125.00,125.188,0,47.44,37.69
3990.1,125.00,125.125,0,47.44,38.11
3991.4,125.00,125.188,1,47.50,38.74
3992.4,125.00,125.188,0,47.50,38.53
3993.4,125.00,125.188,0,47.50,38.11
3994.7,125.00,125.125,0,47.50,37.68
3995.9,125.00,125.188,0,47.50,38.53
3996.9,125.00,125.188,0,47.50,38.32
3997.9,125.00,125.188,0,47.50,38.32
3999.2,125.00,125.188,1,47.50,38.32
4000.2,125.00,125.250,0,47.50,37.90
4001.2,125.00,125.313,0,47.50,38.74
4002.2,125.00,125.250,0,47.44,38.53
4003.2,125.00,125.250,0,47.44,37.90
4004.4,125.00,125.250,0,47.44,38.11
4005.4,125.00,125.250,0,47.44,37.90
4006.4,125.00,125.313,0,47.50,38.32
4007.6,125.00,125.313,0,47.50,38.53
4008.6,125.00,125.250,0,47.44,37.90
4009.6,125.00,125.313,0,47.50,38.95
4010.9,125.00,125.250,0,47.44,38.32
4011.9,125.00,125.188,0,47.44,38.11
4012.9,125.00,125.250,0,47.50,37.90
4013.9,125.00,125.125,0,47.44,38.95
4014.9,125.00,125.125,0,47.50,38.11
4015.9,125.00,125.063,1,47.44,38.32
4016.9,125.00,125.125,0,47.50,38.11
4017.9,125.00,125.000,0,47.44,38.95
4018.9,125.00,125.000,0,47.44,38.53
4019.9,125.00,124.938,1,47.50,37.90
4020.9,125.00,125.000,0,47.50,38.32
4021.9,125.00,125.000,0,47.50,38.95
4023.2,125.00,125.000,0,47.50,37.90
4024.4,125.00,124.875,0,47.50,38.32
4025.4,125.00,125.000,0,47.50,38.53
4026.4,125.00,125.000,0,47.50,38.53
4027.4,125.00,125.000,1,47.50,38.53
4028.4,125.00,125.063,1,47.50,38.95
4029.4,125.00,125.125,0,47.50,38.32
4030.4,125.00,125.125,0,47.50,38.53
4031.4,125.00,125.125,0,47.44,38.53
4032.4,125.00,125.188,0,47.50,38.11
4033.4,125.00,125.125,0,47.44,38.32
4034.4,125.00,125.188,0,47.44,38.53
4035.4,125.00,125.250,0,47.50,38.74
4036.4,125.00,125.188,0,47.44,38.11
4037.4,125.00,125.125,0,47.44,38.53
4038.4,125.00,125.250,0,47.50,38.32
4039.4,125.00,125.188,1,47.50,38.32
4040.4,125.00,125.188,0,47.44,38.32
4041.4,125.00,125.188,0,47.50,38.53
4042.4,125.00,125.188,0,47.44,38.53
4043.4,125.00,125.250,0,47.50,38.11
4044.4,125.00,125.188,0,47.50,38.53
4045.6,125.00,125.125,0,47.44,38.53
4046.6,125.00,125.188,0,47.50,37.90
4047.9,125.00,125.125,0,47.50,38.32
4049.1,125.00,125.125,0,47.50,38.32
4050.1,125.00,125.063,0,47.44,38.53
4051.1,125.00,125.000,0,47.50,38.53
4052.4,125.00,125.000,1,47.50,38.11
4053.4,125.00,124.938,0,47.50,38.32
4054.6,125.00,124.938,0,47.50,38.32
4055.6,125.00,124.875,1,47.50,38.53
4056.6,125.00,124.875,1,47.50,38.53
4057.6,125.00,124.875,0,47.50,38.32
4058.6,125.00,124.813,0,47.50,38.53
4059.6,125.00,124.813,1,47.50,38.95
4060.6,125.00,124.875,1,47.56,38.32
4061.6,125.00,124.813,0,47.50,38.32
4062.9,125.00,124.875,0,47.50,38.32
4064.1,125.00,124.938,1,47.50,38.32
4065.1,125.00,124.938,0,47.50,38.95
4066.1,125.00,125.000,0,47.50,38.11
4067.1,125.00,125.063,0,47.50,37.90
4068.1,125.00,125.063,0,47.50,38.53
4069.1,125.00,125.063,0,47.50,38.32
4070.1,125.00,125.125,0,47.50,38.32
4071.1,125.00,125.125,0,47.50,38.32
4072.1,125.00,124.875,1,47.44,38.11
4073.2,125.00,125.063,0,47.44,38.53
4074.4,125.00,125.188,0,47.50,38.74
4075.4,125.00,125.125,0,47.44,38.32
4076.4,125.00,125.063,1,47.50,38.32
4077.4,125.00,125.313,0,47.50,38.74
4078.4,125.00,125.313,0,47.50,38.11
4079.4,125.00,125.438,0,47.50,38.74
4080.4,125.00,125.438,0,47.50,38.32
4081.4,125.00,125.500,0,47.50,38.11
4082.6,125.00,125.500,0,47.50,38.53
4083.9,125.00,125.500,1,47.50,38.53
4084.9,125.00,125.563,0,47.50,38.11
4085.9,125.00,125.625,0,47.50,38.74
4087.1,125.00,125.625,0,47.56,38.11
4088.1,125.00,125.688,0,47.50,38.11
4089.1,125.00,125.750,0,47.56,37.90
4090.1,125.00,125.750,0,47.56,38.32
4091.4,125.00,125.750,0,47.50,37.90
4092.4,125.00,125.750,0,47.50,38.53
4093.4,125.00,125.688,0,47.50,38.53
4094.6,125.00,125.688,0,47.50,38.32
4095.6,125.00,125.688,0,47.50,38.53
4096.6,125.00,125.625,0,47.50,38.32
4097.6,125.00,125.625,0,47.50,38.32
4098.6,125.00,125.563,0,47.50,38.32
4099.9,125.00,125.438,0,47.44,38.32
4100.9,125.00,125.438,0,47.44,38.32
4101.9,125.00,125.438,0,47.50,38.11
4103.1,125.00,125.313,0,47.50,38.74
4104.1,125.00,125.313,0,47.50,38.11
4105.1,125.00,125.250,0,47.50,38.32
4106.4,125.00,125.125,0,47.50,38.53
4107.4,125.00,125.063,0,47.56,38.11
4108.4,125.00,124.938,1,47.50,37.90
4109.4,125.00,125.000,0,47.56,37.90
4110.4,125.00,124.813,0,47.50,38.11
4111.4,125.00,124.750,0,47.50,38.74
4112.4,125.00,124.688,1,47.50,38.11
4113.4,125.00,124.750,1,47.56,38.32
4114.4,125.00,124.688,0,47.50,38.11
4115.4,125.00,124.625,0,47.50,38.74
4116.6,125.00,124.625,1,47.50,38.74
4117.6,125.00,124.625,0,47.50,37.90
4118.6,125.00,124.625,0,47.50,38.53
4119.6,125.00,124.688,0,47.50,37.90
4120.6,125.00,124.688,1,47.50,38.32
4121.9,125.00,124.688,0,47.50,38.95
4122.9,125.00,124.813,0,47.56,38.53
4123.9,125.00,124.875,0,47.56,38.32
4125.1,125.00,124.875,0,47.50,38.11
4126.1,125.00,124.938,0,47.50,38.11
4127.1,125.00,125.063,0,47.50,38.53
4128.1,125.00,125.063,0,47.50,38.53
4129.1,125.00,125.063,0,47.50,38.11
4130.1,125.00,125.125,0,47.50,38.53
4131.1,125.00,125.188,0,47.50,38.11
4132.4,125.00,125.188,0,47.50,38.32
4133.4,125.00,125.250,0,47.50,38.11
4134.6,125.00,125.188,0,47.44,38.11
4135.6,125.00,125.250,0,47.50,38.53
4136.6,125.00,125.250,0,47.50,38.53
4137.6,125.00,125.250,0,47.50,38.53
4138.6,125.00,125.250,0,47.50,38.32
4139.6,125.00,125.250,0,47.50,38.32
4140.6,125.00,125.188,1,47.50,38.32
4141.6,125.00,125.250,0,47.50,38.53
4142.6,125.00,125.188,0,47.50,38.32
4143.6,125.00,125.188,0,47.56,38.32
4144.9,125.00,125.250,1,47.56,38.11
4145.9,125.00,125.250,0,47.56,38.74
4146.9,125.00,125.188,0,47.50,38.11
4147.9,125.00,125.188,0,47.50,38.74
4148.9,125.00,125.188,1,47.50,38.95
4150.1,125.00,125.250,0,47.56,38.32
4151.1,125.00,125.250,0,47.50,38.53
4152.1,125.00,125.313,0,47.50,38.74
4153.1,125.00,125.313,0,47.56,38.11
4154.1,125.00,125.313,0,47.56,38.11
4155.1,125.00,125.313,0,47.56,37.90
4156.1,125.00,125.250,0,47.50,38.53
4157.1,125.00,125.250,0,47.50,38.74
4158.1,125.00,125.188,0,47.50,38.32
4159.1,125.00,125.188,0,47.50,38.53
4160.1,125.00,125.125,1,47.50,38.53
4161.1,125.00,125.125,0,47.50,38.53
4162.1,125.00,125.188,0,47.56,37.69
4163.1,125.00,125.125,0,47.50,38.11
4164.1,125.00,125.125,0,47.50,38.74
4165.1,125.00,125.125,0,47.50,38.74
4166.2,125.00,125.063,0,47.50,37.90
4167.4,125.00,125.000,0,47.50,38.32
4168.6,125.00,124.875,1,47.56,38.53
4169.6,125.00,124.938,0,47.50,38.32
4170.6,125.00,124.938,0,47.50,38.11
4171.6,125.00,125.000,0,47.56,38.53
4172.6,125.00,124.938,0,47.50,38.32
4173.6,125.00,124.875,0,47.50,38.53
4174.6,125.00,124.875,0,47.50,37.90
4175.6,125.00,124.875,0,47.56,38.11
4176.6,125.00,124.813,1,47.50,38.11
4177.9,125.00,124.813,0,47.56,37.90
4178.9,125.00,124.813,0,47.56,38.53
4180.1,125.00,124.813,1,47.56,38.74
4181.1,125.00,124.813,0,47.56,38.53
4182.1,125.00,124.813,0,47.56,38.32
4183.1,125.00,124.750,0,47.50,38.32
4184.4,125.00,124.813,1,47.56,38.11
4185.4,125.00,124.813,1,47.50,38.53
4186.4,125.00,124.938,0,47.56,38.32
4187.4,125.00,124.938,0,47.50,38.11
4188.4,125.00,125.000,0,47.56,38.53
4189.4,125.00,125.063,0,47.56,38.11
4190.4,125.00,125.063,0,47.50,38.32
4191.4,125.00,125.063,0,47.50,38.53
4192.4,125.00,125.063,1,47.50,38.74
4193.6,125.00,125.188,0,47.56,38.74
4194.6,125.00,125.188,0,47.56,38.53
4195.6,125.00,125.188,0,47.50,38.95
4196.6,125.00,125.250,1,47.50,38.53
4197.6,125.00,125.313,0,47.56,38.74
4198.7,125.00,125.313,0,47.50,38.53
4199.9,125.00,125.375,0,47.50,38.32
4201.1,125.00,125.438,0,47.56,38.53
4202.1,125.00,125.563,0,47.56,38.74
4203.1,125.00,125.500,0,47.56,38.11
4204.1,125.00,125.500,0,47.56,38.11
4205.1,125.00,125.563,0,47.56,38.53
4206.1,125.00,125.500,0,47.56,37.90
4207.1,125.00,125.563,0,47.56,38.74
4208.4,125.00,125.563,0,47.56,38.11
4209.4,125.00,125.563,0,47.56,37.90
4210.4,125.00,125.500,0,47.50,38.53
4211.4,125.00,125.500,0,47.56,37.90
4212.4,125.00,125.500,0,47.56,38.53
4213.4,125.00,125.438,0,47.50,38.74
4214.6,125.00,125.313,0,47.50,38.32
4215.7,125.00,125.375,0,47.56,38.53
4216.9,125.00,125.250,1,47.56,38.53
4217.9,125.00,125.125,0,47.50,38.32
4218.9,125.00,125.125,0,47.50,38.74
4219.9,125.00,125.063,0,47.50,38.53
4220.9,125.00,125.000,1,47.50,38.32
4221.9,125.00,124.938,1,47.50,38.11
4222.9,125.00,125.000,0,47.56,38.53
4223.9,125.00,125.000,0,47.56,38.11
4224.9,125.00,124.938,1,47.50,38.53
4225.9,125.00,124.938,0,47.56,38.32
4226.9,125.00,124.875,0,47.50,38.11
4227.9,125.00,124.875,0,47.50,38.32
4228.9,125.00,124.938,1,47.56,38.11
4229.9,125.00,124.875,1,47.50,38.74
4230.9,125.00,124.938,0,47.50,38.74
4231.9,125.00,124.938,0,47.50,38.74
4233.1,125.00,124.938,1,47.50,37.90
4234.1,125.00,125.063,0,47.56,38.32
4235.1,125.00,125.000,0,47.50,38.53
4236.1,125.00,125.125,0,47.50,38.53
4237.1,125.00,125.188,0,47.56,38.11
4238.1,125.00,125.188,0,47.56,37.47
4239.4,125.00,125.188,0,47.50,38.32
4240.4,125.00,125.188,0,47.50,38.74
4241.4,125.00,125.250,0,47.56,37.90
4242.4,125.00,125.188,0,47.50,38.53
4243.4,125.00,125.250,0,47.56,38.11
4244.4,125.00,125.313,0,47.63,38.53
4245.6,125.00,125.188,1,47.50,38.53
4246.6,125.00,125.188,0,47.56,37.90
4247.9,125.00,125.188,0,47.56,38.32
4249.1,125.00,125.250,0,47.56,38.53
4250.4,125.00,125.188,0,47.56,38.11
4251.4,125.00,125.188,0,47.56,38.32
4252.4,125.00,125.125,0,47.50,38.53
4253.4,125.00,125.125,1,47.50,38.32
4254.6,125.00,125.188,0,47.56,38.74
4255.6,125.00,125.063,0,47.50,37.69
4256.6,125.00,125.125,0,47.56,38.53
4257.6,125.00,125.063,1,47.50,38.32
4258.9,125.00,125.125,0,47.56,38.95
4259.9,125.00,125.063,0,47.56,38.53
4261.1,125.00,125.125,0,47.56,38.53
4262.1,125.00,125.125,1,47.50,38.53
4263.1,125.00,125.125,0,47.56,38.53
4264.1,125.00,125.125,0,47.56,38.53
4265.1,125.00,125.125,0,47.56,38.53
4266.4,125.00,125.125,0,47.56,38.11
4267.4,125.00,125.063,0,47.50,38.32
4268.4,125.00,125.125,0,47.56,38.53
4269.4,125.00,125.188,0,47.63,38.11
4270.4,125.00,125.125,1,47.56,38.74
4271.4,125.00,125.125,0,47.56,38.32
4272.6,125.00,125.125,0,47.56,38.32
4273.6,125.00,125.125,0,47.56,38.11
4274.7,125.00,125.125,0,47.56,37.90
4275.9,125.00,125.188,0,47.63,38.32
4276.9,125.00,125.125,0,47.56,38.11
4277.9,125.00,125.125,1,47.56,38.11
4278.9,125.00,125.125,0,47.56,38.11
4279.9,125.00,125.063,0,47.56,38.11
4280.9,125.00,125.125,0,47.56,38.75
4281.9,125.00,125.000,1,47.50,38.32
4282.9,125.00,125.000,1,47.50,38.95
4283.9,125.00,125.125,0,47.56,38.53
4285.1,125.00,125.188,0,47.56,38.32
4286.1,125.00,125.188,0,47.56,38.53
4287.1,125.00,125.250,0,47.56,38.32
4288.4,125.00,125.250,0,47.56,38.53
4289.4,125.00,125.250,0,47.56,38.53
4290.4,125.00,125.313,0,47.56,38.53
4291.7,125.00,125.313,0,47.56,38.11
4292.7,125.00,125.313,0,47.56,38.11
4293.9,125.00,125.313,1,47.56,38.53
4294.9,125.00,125.313,0,47.56,38.53
4296.2,125.00,125.375,0,47.63,37.69
4297.4,125.00,125.313,0,47.56,38.32
4298.4,125.00,125.313,0,47.56,38.53
4299.4,125.00,125.313,0,47.56,38.11
4300.4,125.00,125.313,0,47.56,38.32
4301.4,125.00,125.250,0,47.56,38.95
4302.4,125.00,125.250,0,47.56,38.11
4303.4,125.00,125.188,0,47.56,38.32
4304.6,125.00,125.188,0,47.56,38.32
4305.6,125.00,125.188,0,47.56,38.32
4306.6,125.00,125.125,0,47.56,38.11
4307.6,125.00,125.063,0,47.56,38.32
4308.9,125.00,125.000,0,47.56,38.32
4309.9,125.00,124.938,1,47.56,38.53
4310.9,125.00,124.875,1,47.56,38.32
4312.1,125.00,124.813,0,47.56,38.32
4313.1,125.00,124.813,0,47.56,38.53
4314.1,125.00,124.750,1,47.56,38.74
4315.1,125.00,124.750,1,47.56,38.53
4316.1,125.00,124.750,0,47.56,38.11
4317.1,125.00,124.750,0,47.56,38.11
4318.1,125.00,124.750,1,47.56,38.53
4319.1,125.00,124.875,1,47.63,38.53
4320.1,125.00,124.813,0,47.56,38.53
4321.4,125.00,124.875,0,47.56,38.53
4322.4,125.00,124.938,1,47.56,38.32
4323.4,125.00,125.000,0,47.56,38.95
4324.6,125.00,125.063,0,47.63,38.53
4325.6,125.00,125.125,0,47.56,38.11
4326.6,125.00,125.188,0,47.63,38.32
4327.6,125.00,125.188,0,47.56,38.53
4328.9,125.00,125.188,0,47.56,38.95
4329.9,125.00,125.250,0,47.63,38.11
4330.9,125.00,125.250,0,47.56,38.53
4331.9,125.00,125.313,0,47.63,38.32
4333.1,125.00,125.313,0,47.63,38.53
4334.1,125.00,125.250,0,47.56,38.53
4335.1,125.00,125.250,0,47.56,38.11
4336.1,125.00,125.313,0,47.63,38.11
4337.1,125.00,125.250,0,47.63,38.74
4338.1,125.00,125.188,0,47.56,38.53
4339.1,125.00,125.250,1,47.56,38.11
4340.4,125.00,125.125,0,47.56,38.53
4341.4,125.00,125.125,0,47.56,38.32
4342.4,125.00,125.125,0,47.56,37.69
4343.4,125.00,125.188,1,47.63,38.32
4344.4,125.00,125.063,0,47.56,38.53
4345.4,125.00,125.125,0,47.56,38.53
4346.4,125.00,125.063,0,47.56,38.53
4347.4,125.00,125.125,1,47.56,38.11
4348.6,125.00,125.063,0,47.56,38.32
4349.9,125.00,125.063,0,47.56,38.74
4350.9,125.00,125.125,0,47.56,38.53
4352.1,125.00,125.125,0,47.63,38.32
4353.1,125.00,125.125,0,47.56,38.11
4354.4,125.00,125.063,0,47.56,38.32
4355.4,125.00,125.000,1,47.50,38.32
4356.4,125.00,125.063,0,47.56,38.32
4357.4,125.00,125.063,0,47.56,38.32
4358.4,125.00,125.000,0,47.56,38.53
4359.4,125.00,125.063,1,47.56,38.53
4360.4,125.00,125.063,0,47.56,38.32
4361.4,125.00,125.125,0,47.63,38.96
4362.4,125.00,125.188,0,47.63,38.32
4363.4,125.00,125.188,0,47.63,38.74
4364.4,125.00,125.125,0,47.56,38.95
4365.4,125.00,125.250,0,47.63,38.32
4366.4,125.00,125.188,0,47.56,38.32
4367.4,125.00,125.188,1,47.63,38.11
4368.4,125.00,125.250,0,47.63,38.11
4369.4,125.00,125.250,0,47.63,38.11
4370.4,125.00,125.188,0,47.56,38.74
4371.4,125.00,125.188,1,47.56,38.32
4372.4,125.00,125.250,0,47.63,37.90
4373.6,125.00,125.188,0,47.56,38.11
4374.6,125.00,125.250,0,47.56,38.95
4375.6,125.00,125.188,1,47.63,38.74
4376.6,125.00,125.375,0,47.56,38.32
4377.6,125.00,125.375,0,47.56,38.11
4378.6,125.00,125.438,0,47.63,38.32
4379.6,125.00,125.500,0,47.63,37.90
4380.6,125.00,125.500,0,47.56,38.32
4381.6,125.00,125.563,0,47.63,38.74
4382.6,125.00,125.500,0,47.56,37.90
4383.6,125.00,125.500,0,47.56,38.74
4384.6,125.00,125.500,0,47.56,38.74
4385.9,125.00,125.563,0,47.56,38.32
4386.9,125.00,125.500,0,47.56,38.11
4388.1,125.00,125.563,0,47.63,38.11
4389.4,125.00,125.438,0,47.56,38.32
4390.4,125.00,125.500,0,47.63,38.53
4391.4,125.00,125.438,0,47.63,38.11
4392.6,125.00,125.313,0,47.56,38.74
4393.6,125.00,125.375,0,47.63,38.53
4394.7,125.00,125.250,0,47.56,38.11
4395.9,125.00,125.188,0,47.56,37.90
4396.9,125.00,125.063,0,47.56,38.74
4397.9,125.00,125.063,0,47.63,38.11
4398.9,125.00,125.063,0,47.63,38.95
4399.9,125.00,124.875,1,47.56,38.53
4400.9,125.00,124.875,1,47.63,38.32
4402.1,125.00,124.813,0,47.63,38.11
4403.1,125.00,124.688,0,47.56,38.32
4404.1,125.00,124.563,1,47.63,37.90
4405.1,125.00,124.688,0,47.63,38.32
4406.1,125.00,124.563,0,47.56,37.90
4407.1,125.00,124.563,0,47.56,38.95
4408.1,125.00,124.625,1,47.63,38.53
4409.1,125.00,124.625,0,47.63,38.53
4410.4,125.00,124.625,0,47.63,37.90
4411.4,125.00,124.625,0,47.63,38.74
4412.4,125.00,124.625,1,47.63,38.32
4413.4,125.00,124.625,0,47.56,38.32
4414.4,125.00,124.750,0,47.63,38.53
4415.4,125.00,124.750,0,47.56,37.90
4416.4,125.00,124.813,1,47.63,38.74
4417.6,125.00,124.938,0,47.63,38.53
4418.6,125.00,125.063,0,47.63,38.53
4419.9,125.00,125.000,0,47.56,38.53
4420.9,125.00,125.125,0,47.63,38.32
4421.9,125.00,125.188,0,47.63,37.90
4423.1,125.00,125.250,0,47.63,37.69
4424.1,125.00,125.188,0,47.63,38.32
4425.1,125.00,125.250,0,47.63,38.74
4426.1,125.00,125.188,0,47.63,38.53
4427.1,125.00,125.188,0,47.63,37.69
4428.1,125.00,125.313,1,47.63,37.90
4429.1,125.00,125.313,0,47.63,38.32
4430.1,125.00,125.375,0,47.63,38.53
4431.1,125.00,125.438,0,47.63,38.95
4432.1,125.00,125.500,0,47.69,37.69
4433.4,125.00,125.438,0,47.63,38.11
4434.6,125.00,125.438,0,47.63,38.53
4435.6,125.00,125.438,0,47.63,38.95
4436.9,125.00,125.313,0,47.56,38.74
4437.9,125.00,125.313,0,47.63,38.32
4438.9,125.00,125.313,0,47.63,38.53
4440.1,125.00,125.250,1,47.63,38.74
4441.1,125.00,125.188,0,47.56,38.74
4442.1,125.00,125.250,0,47.63,38.74
4443.1,125.00,125.250,0,47.63,37.90
4444.1,125.00,125.250,1,47.63,38.74
4445.1,125.00,125.125,0,47.56,38.32
4446.1,125.00,125.125,0,47.56,38.53
4447.1,125.00,125.125,0,47.56,38.74
4448.1,125.00,125.188,0,47.63,38.74
4449.1,125.00,125.125,0,47.63,38.74
4450.1,125.00,125.125,0,47.63,38.32
4451.1,125.00,125.125,0,47.63,38.74
4452.1,125.00,125.063,1,47.63,38.11
4453.1,125.00,125.063,0,47.63,38.53
4454.1,125.00,125.063,0,47.63,38.95
4455.1,125.00,125.063,0,47.63,38.32
4456.4,125.00,125.063,0,47.63,38.32
4457.4,125.00,125.063,0,47.63,38.32
4458.4,125.00,125.063,0,47.63,38.74
4459.6,125.00,125.000,0,47.63,38.32
4460.6,125.00,125.000,1,47.63,38.95
4461.6,125.00,125.000,0,47.63,38.74
4462.6,125.00,125.000,0,47.63,38.75
4463.6,125.00,125.000,0,47.63,38.53
4464.6,125.00,125.000,1,47.63,38.53
4465.6,125.00,125.063,0,47.63,38.74
4466.7,125.00,125.000,0,47.56,38.74
4467.9,125.00,125.000,1,47.56,38.53
4468.9,125.00,125.063,0,47.63,37.90
4470.1,125.00,125.125,0,47.63,38.53
4471.1,125.00,125.125,0,47.56,38.74
4472.2,125.00,125.250,0,47.63,38.32
4473.2,125.00,125.188,0,47.56,38.53
4474.4,125.00,125.188,0,47.56,38.74
4475.4,125.00,125.250,0,47.63,38.53
4476.4,125.00,125.250,0,47.63,38.74
4477.7,125.00,125.188,0,47.56,38.95
4478.9,125.00,125.250,0,47.63,38.53
4479.9,125.00,125.250,0,47.63,38.53
4480.9,125.00,125.250,0,47.63,38.53
4482.1,125.00,125.188,0,47.63,38.32
4483.1,125.00,125.125,0,47.63,38.74
4484.1,125.00,125.125,0,47.63,37.90
4485.1,125.00,125.125,1,47.69,37.90
4486.4,125.00,125.063,0,47.63,38.53
4487.6,125.00,125.063,0,47.63,37.90
4488.6,125.00,125.125,1,47.63,37.90
4489.6,125.00,125.000,0,47.63,38.32
4490.6,125.00,125.000,0,47.63,37.90
4491.6,125.00,125.000,0,47.63,38.32
4492.6,125.00,125.000,1,47.63,38.53
4493.6,125.00,125.000,0,47.63,38.95
4494.6,125.00,125.063,0,47.63,38.53
4495.6,125.00,125.063,0,47.63,38.96
4496.6,125.00,125.063,1,47.63,38.53
4497.6,125.00,125.000,0,47.56,38.32
4498.9,125.00,125.000,0,47.56,38.11
4500.1,125.00,125.125,0,47.63,38.32
4501.1,125.00,125.188,1,47.63,38.11
4502.1,125.00,125.250,0,47.63,38.11
4503.1,125.00,125.250,0,47.63,38.75
4504.1,125.00,125.313,0,47.63,39.17
4505.4,125.00,125.375,0,47.63,38.32
4506.4,125.00,125.438,0,47.63,38.53
4507.4,125.00,125.375,0,47.56,38.74
4508.4,125.00,125.438,0,47.63,38.11
4509.4,125.00,125.438,0,47.63,38.95
4510.4,125.00,125.438,0,47.63,38.11
4511.4,125.00,125.438,0,47.63,38.32
4512.4,125.00,125.438,0,47.63,38.32
4513.4,125.00,125.438,1,47.63,38.53
4514.4,125.00,125.500,0,47.69,38.11
4515.4,125.00,125.500,0,47.63,38.32
4516.6,125.00,125.438,0,47.63,38.32
4517.6,125.00,125.500,0,47.63,38.75
4518.6,125.00,125.438,0,47.63,38.53
4519.6,125.00,125.438,0,47.63,38.11
4520.6,125.00,125.438,0,47.63,38.11
4521.6,125.00,125.438,0,47.63,38.74
4522.6,125.00,125.375,0,47.63,38.74
4523.9,125.00,125.313,0,47.63,38.53
4525.1,125.00,125.313,1,47.69,38.74
4526.1,125.00,125.250,0,47.63,38.96
4527.1,125.00,125.250,0,47.63,38.32
4528.1,125.00,125.188,0,47.63,38.32
4529.1,125.00,125.188,1,47.63,38.53
4530.1,125.00,125.125,0,47.63,38.74
4531.1,125.00,125.188,0,47.63,38.53
4532.1,125.00,125.125,0,47.63,38.53
4533.1,125.00,125.063,1,47.63,37.90
4534.1,125.00,125.125,0,47.69,38.32
4535.1,125.00,125.125,0,47.69,38.53
4536.1,125.00,125.063,0,47.63,38.53
4537.1,125.00,125.063,1,47.63,38.74
4538.1,125.00,125.125,0,47.69,38.11
4539.1,125.00,125.125,0,47.69,38.32
4540.1,125.00,125.125,0,47.63,38.53
4541.1,125.00,125.125,1,47.63,38.32
4542.1,125.00,125.250,0,47.69,38.11
4543.1,125.00,125.188,0,47.63,38.11
4544.4,125.00,125.313,0,47.69,38.74
4545.4,125.00,125.313,0,47.69,38.53
4546.4,125.00,125.375,0,47.69,38.75
4547.4,125.00,125.375,0,47.69,38.32
4548.4,125.00,125.313,0,47.63,38.53
4549.4,125.00,125.375,0,47.69,38.53
4550.6,125.00,125.375,0,47.69,38.53
4551.9,125.00,125.375,0,47.69,38.32
4552.9,125.00,125.313,0,47.63,38.32
4553.9,125.00,125.250,1,47.63,38.53
4554.9,125.00,125.250,0,47.63,38.53
4556.0,125.00,125.250,0,47.63,38.32
4557.2,125.00,125.313,0,47.69,38.74
4558.4,125.00,125.250,0,47.63,38.74
4559.6,125.00,125.313,0,47.69,38.32
4560.6,125.00,125.250,0,47.69,38.53
4561.6,125.00,125.125,0,47.63,38.32
4562.6,125.00,125.188,0,47.69,38.74
4563.6,125.00,125.063,0,47.63,38.11
4564.6,125.00,125.063,0,47.63,38.53
4565.6,125.00,125.063,0,47.69,38.74
4566.6,125.00,125.063,1,47.69,38.32
4567.6,125.00,124.938,0,47.69,39.17
4568.6,125.00,124.875,0,47.63,38.53
4569.6,125.00,124.875,0,47.69,38.32
4570.6,125.00,124.813,1,47.63,38.74
4571.9,125.00,124.875,0,47.69,37.90
4572.9,125.00,124.875,0,47.69,38.11
4574.1,125.00,124.875,1,47.63,37.90
4575.1,125.00,124.938,0,47.69,38.53
4576.1,125.00,124.875,0,47.69,38.53
4577.1,125.00,124.938,0,47.75,38.32
4578.1,125.00,124.938,0,47.69,38.32
4579.1,125.00,125.000,0,47.69,38.32
4580.1,125.00,124.938,0,47.69,38.74
4581.4,125.00,125.000,0,47.69,38.74
4582.4,125.00,124.938,1,47.69,37.90
4583.4,125.00,125.063,0,47.69,38.53
4584.6,125.00,125.063,0,47.69,38.11
4585.6,125.00,125.063,0,47.69,38.74
4586.6,125.00,125.063,0,47.69,37.90
4587.6,125.00,125.063,0,47.69,38.74
4588.6,125.00,125.063,0,47.69,38.53
4589.6,125.00,125.063,0,47.69,37.90
4590.9,125.00,125.188,0,47.75,38.32
4591.9,125.00,125.125,0,47.69,38.11
4592.9,125.00,125.188,0,47.69,38.11
4593.9,125.00,125.188,0,47.69,38.53
4594.9,125.00,125.188,0,47.69,38.11
4595.9,125.00,125.188,0,47.69,38.53
4596.9,125.00,125.188,0,47.69,38.32
4598.1,125.00,125.188,1,47.69,38.32
4599.1,125.00,125.188,0,47.69,38.95
4600.1,125.00,125.188,0,47.69,38.32
4601.1,125.00,125.188,0,47.69,38.32
4602.1,125.00,125.250,0,47.69,38.75
4603.1,125.00,125.250,0,47.75,38.32
4604.2,125.00,125.188,0,47.69,38.32
4605.4,125.00,125.188,0,47.75,38.11
4606.4,125.00,125.188,0,47.75,38.53
4607.6,125.00,125.063,0,47.69,38.53
4608.6,125.00,125.125,0,47.75,38.74
4609.9,125.00,125.000,1,47.69,38.11
4611.1,125.00,125.000,0,47.75,38.32
4612.1,125.00,125.000,0,47.75,38.11
4613.4,125.00,125.000,0,47.75,38.32
4614.4,125.00,124.938,1,47.69,38.32
