# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,TS391SNL
# started_at_epoch,1789073775
# started_at_local,2026-09-10 13:56:15 PDT
# entered_at_s,33.9
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# event,33.9,run_started,entered_at_s=33.9 oven_c=34.1 profile=TS391SNL
729.2,,105.313,0,48.94,34.71
730.4,,105.125,0,48.94,34.50
731.4,,104.875,0,48.88,34.29
732.7,,104.750,0,48.88,35.14
733.9,,104.563,0,48.81,34.93
734.9,,104.438,0,48.81,34.71
735.9,,104.375,0,48.88,34.71
737.2,,104.188,0,48.88,34.92
738.2,,104.063,0,48.88,34.71
739.2,,103.938,0,48.81,34.50
740.2,,103.688,0,48.75,34.50
741.2,,103.500,0,48.75,34.92
742.2,,103.375,0,48.75,34.71
743.4,,103.250,0,48.75,34.71
744.4,,103.188,0,48.75,34.28
745.7,,103.000,0,48.75,34.92
746.7,,102.938,0,48.75,34.50
747.7,,102.688,0,48.69,34.71
748.7,,102.563,0,48.69,35.14
749.9,,102.375,0,48.69,34.71
750.9,,102.250,0,48.63,34.71
752.2,,102.125,0,48.63,35.14
753.4,,102.000,0,48.63,34.92
754.4,,101.875,0,48.63,34.71
755.4,,101.625,0,48.56,34.71
756.4,,101.563,0,48.63,34.93
757.7,,101.500,0,48.63,34.93
758.7,,101.250,0,48.56,34.93
759.7,,101.188,0,48.63,34.93
760.7,,101.000,0,48.56,34.49
761.7,,100.938,0,48.56,34.28
762.7,,100.750,0,48.50,34.28
763.9,,100.625,0,48.56,34.71
764.9,,100.500,0,48.56,34.71
766.2,,100.375,0,48.56,35.35
767.2,,100.250,0,48.50,34.50
768.2,,100.125,0,48.50,34.93
769.4,,100.000,0,48.44,34.93
770.7,,99.750,0,48.44,34.93
771.7,,99.688,0,48.44,34.92
772.9,,99.438,0,48.38,35.14
773.9,,99.313,0,48.44,34.49
774.9,,99.250,0,48.44,35.35
775.9,,99.063,0,48.38,35.14
776.9,,98.875,0,48.38,34.71
777.9,,98.813,0,48.38,34.71
779.2,,98.563,0,48.38,35.35
780.2,,98.438,0,48.38,34.92
781.2,,98.250,0,48.31,34.71
782.2,,98.188,0,48.31,34.93
783.4,,97.938,0,48.31,34.93
784.4,,97.750,0,48.25,34.50
785.7,,97.625,0,48.31,34.71
786.7,,97.563,0,48.25,34.93
787.7,,97.375,0,48.25,34.50
788.7,,97.250,0,48.25,34.50
789.7,,97.188,0,48.25,34.29
790.9,,97.063,0,48.25,34.50
792.2,,96.938,0,48.25,35.14
793.4,,96.750,0,48.19,34.71
794.4,,96.625,0,48.19,35.14
795.7,,96.500,0,48.19,34.71
796.9,,96.250,0,48.13,34.93
797.9,,96.188,0,48.19,35.14
798.9,,96.063,0,48.13,34.93
799.9,,95.938,0,48.06,34.49
801.2,,95.750,0,48.06,34.50
802.4,,95.500,0,48.06,34.28
803.4,,95.438,0,48.06,34.49
804.7,,95.375,0,48.06,34.50
805.7,,95.188,0,48.00,34.71
806.7,,95.063,0,48.00,34.71
807.7,,94.938,0,48.00,34.50
808.7,,94.750,0,47.94,35.35
809.9,,94.688,0,47.94,34.50
810.9,,94.563,0,48.00,34.92
811.9,,94.375,0,47.94,34.71
812.9,,94.125,0,47.94,34.28
813.9,,94.000,0,47.88,34.50
815.2,,93.938,0,47.94,34.92
816.2,,93.875,0,47.88,34.71
817.2,,93.750,0,47.88,34.71
818.2,,93.625,0,47.88,34.71
819.2,,93.500,0,47.88,34.93
820.2,,93.375,0,47.88,34.92
821.2,,93.250,0,47.81,34.92
822.4,,93.125,0,47.81,34.93
823.4,,93.063,0,47.81,34.93
824.7,,92.875,0,47.75,34.07
825.7,,92.813,0,47.81,34.29
826.7,,92.625,0,47.75,34.71
827.9,,92.438,0,47.69,34.92
828.9,,92.375,0,47.69,34.71
830.2,,92.250,0,47.69,34.07
831.2,,92.063,0,47.63,34.93
832.4,,91.875,0,47.63,34.07
833.4,,91.875,0,47.63,34.71
834.7,,91.688,0,47.63,34.92
835.7,,91.625,0,47.63,34.50
836.7,,91.500,0,47.56,34.50
837.9,,91.375,0,47.56,34.71
838.9,,91.250,0,47.56,35.13
839.9,,91.125,0,47.56,34.71
841.2,,91.000,0,47.50,34.71
842.2,,90.875,0,47.50,35.14
843.4,,90.750,0,47.50,35.35
844.4,,90.625,0,47.50,34.71
845.7,,90.375,0,47.44,34.71
846.9,,90.313,0,47.44,34.71
848.2,,90.188,0,47.44,34.50
849.2,,90.063,0,47.38,34.49
850.4,,89.875,0,47.38,35.14
851.4,,89.813,0,47.38,35.56
852.4,,89.750,0,47.38,34.92
853.4,,89.625,0,47.31,34.92
854.4,,89.500,0,47.31,34.50
855.7,,89.375,0,47.31,34.71
856.7,,89.313,0,47.31,34.71
857.9,,89.188,0,47.31,34.93
858.9,,89.000,0,47.25,35.14
859.9,,88.875,0,47.19,34.71
861.2,,88.813,0,47.25,34.92
862.2,,88.688,0,47.19,34.50
863.2,,88.625,0,47.19,34.07
864.2,,88.500,0,47.13,34.93
865.2,,88.375,0,47.13,34.71
866.4,,88.188,0,47.06,34.50
867.7,,88.125,0,47.13,34.71
868.9,,87.938,0,47.06,34.29
870.2,,87.875,0,47.06,34.71
871.4,,87.750,0,47.06,34.50
872.4,,87.563,0,47.00,35.35
873.4,,87.500,0,47.00,34.93
874.4,,87.438,0,47.00,35.35
875.7,,87.313,0,47.00,34.50
876.9,,87.125,0,46.94,34.49
877.9,,87.000,0,46.94,34.93
878.9,,86.938,0,46.94,34.50
879.9,,86.875,0,46.94,34.50
881.2,,86.688,0,46.88,34.71
882.4,,86.688,0,46.94,35.14
883.7,,86.500,0,46.88,34.92
884.7,,86.438,0,46.88,34.71
885.7,,86.250,0,46.81,34.93
886.9,,86.188,0,46.81,34.92
887.9,,86.063,0,46.81,34.71
888.9,,86.000,0,46.81,35.14
890.2,,85.813,0,46.75,34.93
891.2,,85.750,0,46.75,34.50
892.2,,85.688,0,46.81,35.14
893.2,,85.438,0,46.69,34.71
894.2,,85.438,0,46.75,35.56
895.2,,85.250,0,46.69,34.50
896.2,,85.125,0,46.69,34.92
897.2,,85.000,0,46.63,34.50
898.4,,84.813,0,46.63,34.71
899.4,,84.750,0,46.63,34.93
900.4,,84.625,0,46.63,34.71
901.4,,84.500,0,46.56,35.14
902.4,,84.438,0,46.56,34.28
903.4,,84.313,0,46.50,34.07
904.4,,84.125,0,46.50,34.49
905.4,,84.063,0,46.50,34.93
906.4,,84.000,0,46.50,34.71
907.4,,83.875,0,46.50,35.35
908.7,,83.750,0,46.44,35.14
909.9,,83.625,0,46.44,34.71
910.9,,83.625,0,46.44,34.71
911.9,,83.438,0,46.44,34.92
912.9,,83.313,0,46.38,34.29
914.2,,83.250,0,46.38,34.50
915.2,,83.125,0,46.31,35.14
916.2,,83.063,0,46.38,35.14
917.2,,82.938,0,46.38,34.93
918.4,,82.813,0,46.31,34.28
919.4,,82.625,0,46.25,34.71
920.7,,82.563,0,46.25,35.14
921.7,,82.500,0,46.25,34.71
922.7,,82.313,0,46.19,34.71
923.7,,82.250,0,46.25,35.14
924.9,,82.188,0,46.19,34.92
925.9,,82.063,0,46.19,34.93
926.9,,81.938,0,46.13,34.50
927.9,,81.875,0,46.13,34.93
928.9,,81.875,0,46.19,34.93
930.2,,81.625,0,46.06,34.71
931.2,,81.500,0,46.06,35.14
932.2,,81.500,0,46.06,34.93
933.4,,81.375,0,46.06,34.50
934.7,,81.250,0,46.00,35.14
935.7,,81.125,0,46.00,35.35
936.9,,81.063,0,46.00,34.28
937.9,,81.000,0,46.00,35.14
938.9,,80.875,0,45.94,34.93
939.9,,80.750,0,46.00,34.71
941.2,,80.625,0,45.94,35.14
942.2,,80.625,0,45.94,35.13
943.2,,80.500,0,45.88,34.50
944.4,,80.438,0,45.94,34.50
945.4,,80.313,0,45.88,34.49
946.7,,80.250,0,45.88,34.29
947.9,,80.125,0,45.88,35.35
948.9,,79.938,0,45.81,35.35
950.2,,79.938,0,45.81,34.71
951.2,,79.813,0,45.81,35.14
952.2,,79.688,0,45.75,34.92
953.4,,79.625,0,45.75,34.50
954.4,,79.438,0,45.69,34.92
955.7,,79.438,0,45.75,34.93
956.7,,79.250,0,45.69,34.71
957.9,,79.188,0,45.69,34.93
959.2,,79.063,0,45.63,34.71
960.2,,79.000,0,45.63,34.93
961.2,,78.938,0,45.63,35.14
962.2,,78.750,0,45.56,34.71
963.2,,78.750,0,45.56,34.28
964.2,,78.750,0,45.63,35.14
965.2,,78.563,0,45.56,34.71
966.4,,78.438,0,45.50,34.50
967.7,,78.313,0,45.50,34.93
968.7,,78.250,0,45.50,34.50
969.9,,78.188,0,45.50,34.50
970.9,,78.000,0,45.44,34.71
971.9,,78.000,0,45.44,34.92
973.2,,77.875,0,45.44,34.71
974.2,,77.813,0,45.44,34.28
975.2,,77.750,0,45.38,35.35
976.4,,77.625,0,45.38,35.14
977.4,,77.500,0,45.38,35.14
978.7,,77.375,0,45.31,35.35
979.7,,77.313,0,45.31,34.29
980.9,,77.188,0,45.25,35.13
981.9,,77.125,0,45.25,34.93
982.9,,77.063,0,45.25,34.93
983.9,,77.063,0,45.31,34.92
985.2,,76.875,0,45.25,34.71
986.2,,76.813,0,45.19,35.14
987.2,,76.750,0,45.19,34.71
988.2,,76.625,0,45.13,35.14
989.2,,76.500,0,45.13,34.50
990.4,,76.438,0,45.13,34.71
991.4,,76.313,0,45.06,35.14
992.7,,76.250,0,45.06,34.71
993.7,,76.125,0,45.06,34.71
994.9,,76.063,0,45.06,34.28
995.9,,76.000,0,45.06,34.28
997.2,,75.875,0,45.00,34.71
998.2,,75.813,0,45.00,35.14
999.4,,75.625,0,44.94,34.49
1000.4,,75.625,0,44.94,35.35
1001.4,,75.563,0,44.94,34.71
1002.4,,75.438,0,44.94,35.14
1003.7,,75.313,0,44.88,34.93
1004.7,,75.250,0,44.88,34.50
1005.9,,75.188,0,44.88,34.71
1007.2,,75.125,0,44.88,35.14
1008.4,,74.938,0,44.81,35.14
1009.4,,74.938,0,44.81,34.93
1010.7,,74.750,0,44.75,34.71
1011.7,,74.688,0,44.75,34.71
1012.7,,74.625,0,44.75,35.14
1013.7,,74.500,0,44.69,34.93
1014.7,,74.438,0,44.69,35.35
1015.9,,74.375,0,44.69,34.92
1016.9,,74.313,0,44.69,34.93
1017.9,,74.250,0,44.69,34.71
1018.9,,74.125,0,44.63,34.50
1020.2,,73.938,0,44.56,35.14
1021.2,,74.000,0,44.63,34.92
1022.4,,73.813,0,44.56,34.92
1023.4,,73.750,0,44.56,35.14
1024.7,,73.750,0,44.56,35.13
1025.7,,73.500,0,44.50,34.93
1026.7,,73.500,0,44.50,35.14
1027.9,,73.375,0,44.44,34.92
1029.2,,73.313,0,44.44,34.92
1030.2,,73.250,0,44.44,34.71
1031.2,,73.188,0,44.38,34.50
1032.2,,73.063,0,44.38,34.71
1033.2,,73.063,0,44.44,34.93
1034.2,,72.938,0,44.38,34.93
1035.2,,72.875,0,44.38,34.71
1036.4,,72.750,0,44.31,35.35
1037.4,,72.750,0,44.31,35.14
1038.7,,72.625,0,44.31,34.71
1039.7,,72.625,0,44.38,35.14
1040.7,,72.563,0,44.31,34.28
1041.9,,72.375,0,44.25,34.49
1042.9,,72.313,0,44.25,34.71
1043.9,,72.313,0,44.25,34.92
1044.9,,72.188,0,44.25,34.71
1045.9,,72.125,0,44.25,34.28
1046.9,,72.063,0,44.13,34.71
1048.2,,71.875,0,44.13,34.71
1049.2,,71.875,0,44.13,34.50
1050.4,,71.750,0,44.13,34.93
1051.4,,71.688,0,44.13,34.93
1052.4,,71.563,0,44.06,34.92
1053.4,,71.563,0,44.06,34.92
1054.4,,71.438,0,44.00,34.93
1055.4,,71.313,0,44.00,34.71
1056.4,,71.250,0,44.00,34.71
1057.4,,71.250,0,43.94,34.71
1058.7,,71.188,0,44.00,34.71
1059.7,,71.125,0,44.00,34.71
1060.7,,70.938,0,43.88,34.71
1061.7,,70.875,0,43.88,34.50
1062.7,,70.813,0,43.88,35.13
1063.9,,70.750,0,43.88,34.92
1064.9,,70.625,0,43.81,34.50
1065.9,,70.625,0,43.88,34.93
1067.2,,70.625,0,43.88,34.92
1068.2,,70.500,0,43.81,35.14
1069.2,,70.375,0,43.81,34.71
1070.2,,70.313,0,43.81,35.35
1071.4,,70.313,0,43.81,34.50
1072.4,,70.125,0,43.75,35.14
1073.4,,70.125,0,43.75,35.14
1074.4,,70.000,0,43.69,34.92
1075.4,,69.938,0,43.69,34.71
1076.4,,69.875,0,43.69,34.93
1077.4,,69.750,0,43.63,34.72
1078.4,,69.813,0,43.63,34.71
1079.4,,69.688,0,43.63,34.92
1080.7,,69.625,0,43.63,35.35
1081.9,,69.500,0,43.56,34.71
1082.9,,69.438,0,43.56,35.35
1084.2,,69.313,0,43.56,34.07
1085.2,,69.250,0,43.50,34.93
1086.4,,69.188,0,43.50,34.28
1087.7,,69.125,0,43.50,34.71
1088.7,,69.000,0,43.44,35.13
1089.9,,69.000,0,43.50,34.93
1090.9,,68.875,0,43.44,35.14
1091.9,,68.813,0,43.44,35.35
1093.2,,68.750,0,43.44,34.93
1094.2,,68.688,0,43.38,34.49
1095.2,,68.563,0,43.38,34.71
1096.4,,68.563,0,43.38,34.50
1097.4,,68.438,0,43.31,34.71
1098.7,,68.375,0,43.31,35.35
1099.7,,68.250,0,43.25,34.50
1100.9,,68.250,0,43.25,34.50
1102.2,,68.125,0,43.25,35.14
1103.2,,68.125,0,43.25,34.93
1104.2,,68.000,0,43.19,34.92
1105.2,,67.938,0,43.19,34.50
1106.2,,67.813,0,43.13,34.50
1107.2,,67.750,0,43.13,34.71
1108.2,,67.813,0,43.19,35.14
1109.4,,67.688,0,43.13,34.71
1110.7,,67.563,0,43.06,34.92
1111.9,,67.500,0,43.06,34.71
1112.9,,67.438,0,43.06,35.35
1113.9,,67.313,0,43.00,35.14
1115.2,,67.250,0,43.00,34.50
1116.2,,67.250,0,43.00,34.71
1117.4,,67.188,0,43.00,35.35
1118.4,,67.063,0,42.94,34.07
1119.4,,67.000,0,42.94,34.92
1120.7,,66.938,0,42.88,34.71
1121.7,,66.938,0,42.94,34.50
1122.9,,66.813,0,42.94,34.71
1123.9,,66.750,0,42.88,34.50
1125.2,,66.688,0,42.88,34.50
1126.2,,66.563,0,42.81,34.92
1127.2,,66.500,0,42.81,34.49
1128.2,,66.500,0,42.81,34.71
1129.4,,66.438,0,42.81,35.14
1130.7,,66.375,0,42.81,34.28
1131.9,,66.188,0,42.69,34.50
1133.2,,66.125,0,42.69,34.71
1134.2,,66.063,0,42.69,34.71
1135.2,,66.000,0,42.69,35.56
1136.4,,66.000,0,42.69,34.71
1137.7,,65.875,0,42.63,34.50
1138.7,,65.813,0,42.63,34.93
1139.7,,65.750,0,42.63,34.93
1140.9,,65.688,0,42.56,35.14
1142.2,,65.563,0,42.56,34.28
1143.2,,65.563,0,42.56,34.50
1144.4,,65.438,0,42.50,34.93
1145.4,,65.375,0,42.50,34.92
1146.4,,65.313,0,42.44,34.71
1147.4,,65.313,0,42.50,34.28
1148.7,,65.250,0,42.50,34.93
1149.9,,65.125,0,42.44,34.71
1150.9,,65.063,0,42.38,35.14
1151.9,,64.938,0,42.38,34.28
1152.9,,64.938,0,42.38,35.14
1154.2,,64.938,0,42.38,34.71
1155.4,,64.813,0,42.38,34.93
1156.4,,64.688,0,42.31,34.71
1157.4,,64.688,0,42.31,34.71
1158.4,,64.688,0,42.31,35.14
1159.7,,64.563,0,42.31,35.14
1160.7,,64.438,0,42.25,34.71
1161.7,,64.500,0,42.31,34.49
1162.9,,64.375,0,42.25,34.93
1163.9,,64.313,0,42.19,35.14
1165.2,,64.250,0,42.25,35.14
1166.2,,64.188,0,42.19,34.28
1167.2,,64.125,0,42.13,35.14
1168.2,,64.063,0,42.13,34.49
1169.2,,64.000,0,42.13,34.71
1170.4,,63.938,0,42.13,34.93
1171.4,,63.938,0,42.13,34.93
1172.7,,63.750,0,42.06,34.71
1173.7,,63.750,0,42.06,35.35
1174.9,,63.688,0,42.06,34.71
1175.9,,63.563,0,42.00,34.93
1177.0,,63.500,0,42.00,34.50
1178.2,,63.438,0,42.00,34.50
1179.2,,63.375,0,41.94,34.92
1180.4,,63.375,0,41.94,35.14
1181.4,,63.313,0,41.94,35.14
1182.4,,63.250,0,41.94,34.93
1183.4,,63.125,0,41.88,35.14
1184.4,,63.063,0,41.81,34.93
1185.4,,63.063,0,41.88,34.07
1186.7,,63.000,0,41.88,34.50
1187.7,,62.875,0,41.81,34.93
1188.9,,62.875,0,41.75,34.71
1190.2,,62.813,0,41.81,34.92
1191.2,,62.813,0,41.81,34.92
1192.2,,62.750,0,41.81,34.92
1193.4,,62.625,0,41.75,34.50
1194.4,,62.625,0,41.75,34.71
1195.4,,62.500,0,41.69,35.14
1196.4,,62.500,0,41.75,34.93
1197.7,,62.375,0,41.69,34.50
1198.7,,62.375,0,41.69,35.14
1199.9,,62.313,0,41.69,34.49
1200.9,,62.250,0,41.69,34.71
1201.9,,62.188,0,41.63,35.13
1202.9,,62.063,0,41.56,34.71
1204.2,,62.063,0,41.63,34.71
1205.4,,61.938,0,41.56,34.50
1206.4,,61.875,0,41.50,35.14
1207.7,,61.813,0,41.50,34.71
1208.9,,61.750,0,41.50,34.49
1210.2,,61.688,0,41.44,35.35
1211.2,,61.625,0,41.44,34.71
1212.4,,61.563,0,41.44,35.14
1213.7,,61.500,0,41.38,34.71
1214.7,,61.438,0,41.38,34.93
1215.7,,61.375,0,41.38,34.71
1216.9,,61.250,0,41.31,34.71
1217.9,,61.313,0,41.38,34.71
1219.2,,61.188,0,41.31,34.50
1220.4,,61.125,0,41.31,34.71
1221.4,,61.125,0,41.31,34.92
1222.4,,61.000,0,41.25,34.07
1223.7,,61.063,0,41.31,34.92
1224.7,,60.938,0,41.25,34.71
1225.7,,60.813,0,41.19,35.14
1226.7,,60.813,0,41.25,34.93
1227.9,,60.750,0,41.19,34.92
1228.9,,60.750,0,41.19,34.71
1230.2,,60.688,0,41.13,34.71
1231.2,,60.563,0,41.13,34.28
1232.4,,60.500,0,41.13,34.93
1233.4,,60.500,0,41.13,35.14
1234.7,,60.438,0,41.13,35.14
1235.9,,60.313,0,41.06,35.56
1236.9,,60.313,0,41.06,34.71
1238.2,,60.188,0,41.00,34.50
1239.2,,60.125,0,41.00,34.93
1240.2,,60.063,0,40.94,34.71
1241.4,,60.000,0,40.94,34.92
# event,499.4,check,peak ok 247 °C (want 235-255)
# event,499.4,check,time above liquidus ok 98 s (want 60-150)
# event,499.4,check,max ramp up ok 2.00 °C/s (limit 2.5)
# event,499.4,check,max ramp down ok -0.83 °C/s (limit 6.0)
# event,499.4,check,time to peak ok 305 s (limit 480)
# summary,peak=246.7 tal=98
# rows,1093
