# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,Bake 125 °C
# started_at_epoch,1788973181
# started_at_local,2026-09-09 09:59:41 PDT
# entered_at_s,0.0
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# NOTE decimated for the repository: every sample to t=400 s, then one every 4 s.
# event,0.0,run_started,profile=Bake 125 °C
506.7,125.00,125.125,0,34.31,34.28
511.2,125.00,125.125,0,34.44,34.50
515.3,125.00,125.000,0,34.50,34.50
520.0,125.00,124.875,0,34.63,34.50
524.3,125.00,124.813,0,34.75,34.28
528.5,125.00,124.813,0,34.88,33.85
533.0,125.00,124.938,0,35.00,34.50
537.5,125.00,125.250,0,35.19,34.29
542.3,125.00,125.250,0,35.25,35.14
546.5,125.00,125.188,0,35.38,34.07
550.8,125.00,125.063,1,35.50,34.28
555.0,125.00,124.938,1,35.63,34.28
559.7,125.00,124.813,0,35.75,33.86
563.8,125.00,124.875,0,35.88,33.85
568.3,125.00,125.063,0,35.94,33.43
573.0,125.00,125.313,0,36.13,34.50
577.3,125.00,125.313,0,36.19,34.50
581.5,125.00,125.188,0,36.31,33.86
586.3,125.00,124.938,0,36.44,34.49
590.8,125.00,124.625,0,36.50,33.64
595.0,125.00,124.563,0,36.63,34.07
599.3,125.00,124.625,1,36.75,34.28
603.5,125.00,124.875,1,36.88,33.86
607.5,125.00,125.125,0,36.94,34.07
612.2,125.00,125.375,0,37.06,33.64
616.7,125.00,125.375,0,37.19,33.86
620.8,125.00,125.188,0,37.25,34.28
625.5,125.00,125.000,0,37.38,34.29
629.5,125.00,124.813,0,37.44,33.85
633.7,125.00,124.688,0,37.50,34.50
637.8,125.00,124.813,0,37.63,34.28
642.0,125.00,125.063,0,37.75,34.50
646.5,125.00,125.188,0,37.81,34.07
650.5,125.00,125.250,0,37.94,33.85
654.5,125.00,125.125,0,37.94,34.28
659.0,125.00,125.063,0,38.00,33.86
663.2,125.00,125.000,0,38.13,34.07
667.2,125.00,124.938,0,38.25,34.28
671.5,125.00,125.063,0,38.38,34.07
675.7,125.00,124.938,0,38.38,34.07
679.8,125.00,124.875,0,38.44,34.50
684.0,125.00,124.875,0,38.50,34.29
688.5,125.00,125.063,0,38.63,34.07
692.8,125.00,125.125,0,38.75,34.07
697.2,125.00,125.063,1,38.88,33.86
701.2,125.00,125.000,1,38.94,34.07
705.2,125.00,125.000,1,39.06,33.86
709.2,125.00,125.063,0,39.13,34.07
713.2,125.00,125.000,1,39.13,34.07
717.2,125.00,125.000,1,39.25,34.50
721.3,125.00,124.938,1,39.25,34.07
725.3,125.00,125.125,0,39.38,33.86
729.3,125.00,125.063,1,39.44,34.71
733.5,125.00,125.125,0,39.50,34.07
737.5,125.00,125.063,1,39.63,34.93
742.0,125.00,125.000,1,39.63,34.29
746.0,125.00,125.063,1,39.69,34.50
750.2,125.00,125.063,0,39.75,34.71
754.5,125.00,125.063,1,39.81,33.86
759.0,125.00,125.000,0,39.88,34.07
763.5,125.00,124.938,0,39.94,34.50
767.8,125.00,124.875,0,40.00,34.29
772.0,125.00,125.000,0,40.13,34.50
776.8,125.00,125.063,0,40.13,34.50
781.0,125.00,125.188,0,40.25,33.85
785.2,125.00,125.125,0,40.31,34.50
789.5,125.00,125.000,0,40.38,34.07
793.7,125.00,124.813,0,40.44,34.50
798.0,125.00,124.625,0,40.44,34.28
802.3,125.00,124.750,1,40.56,34.28
806.5,125.00,124.813,1,40.56,34.71
810.7,125.00,125.125,0,40.69,33.85
814.8,125.00,125.250,0,40.75,34.50
819.0,125.00,125.188,0,40.75,34.50
823.5,125.00,125.125,0,40.88,34.07
827.5,125.00,124.938,1,40.94,33.85
831.5,125.00,124.688,1,40.94,34.28
836.0,125.00,125.250,1,41.00,34.07
840.5,125.00,124.688,1,41.06,33.64
844.8,125.00,124.938,0,41.13,34.50
849.0,125.00,125.125,0,41.19,34.29
853.2,125.00,125.188,0,41.25,34.28
857.3,125.00,125.125,0,41.31,33.43
861.7,125.00,124.938,0,41.38,34.49
865.7,125.00,124.688,0,41.31,34.07
869.7,125.00,124.563,0,41.44,34.28
874.0,125.00,124.563,0,41.50,34.28
878.5,125.00,124.813,0,41.56,33.85
882.8,125.00,125.000,0,41.56,34.71
887.0,125.00,125.188,0,41.63,34.28
891.2,125.00,125.250,0,41.69,33.85
895.2,125.00,125.188,0,41.75,34.28
899.7,125.00,125.063,0,41.81,33.86
903.7,125.00,124.813,0,41.81,34.28
907.7,125.00,124.750,0,41.88,33.64
911.7,125.00,124.688,0,41.94,34.07
916.0,125.00,124.813,0,41.94,34.07
920.2,125.00,125.125,0,42.06,34.07
924.3,125.00,125.250,0,42.06,34.28
928.5,125.00,125.375,0,42.13,33.64
932.5,125.00,125.250,0,42.13,34.07
936.5,125.00,125.125,0,42.19,33.85
940.7,125.00,125.000,0,42.25,34.07
945.0,125.00,124.813,0,42.31,33.64
949.0,125.00,124.750,0,42.31,33.64
953.2,125.00,124.938,0,42.44,34.71
957.3,125.00,124.938,0,42.38,33.86
961.5,125.00,125.188,0,42.44,34.29
966.0,125.00,125.375,0,42.50,34.07
970.3,125.00,125.375,0,42.56,34.29
974.5,125.00,125.188,0,42.63,34.71
979.0,125.00,125.000,0,42.63,34.28
983.0,125.00,124.813,1,42.69,34.07
987.0,125.00,124.688,1,42.69,33.65
991.0,125.00,124.750,1,42.75,33.64
995.5,125.00,124.938,0,42.81,34.07
999.7,125.00,125.125,0,42.81,34.28
1003.7,125.00,125.188,0,42.88,34.50
1007.7,125.00,125.125,0,42.94,34.07
1011.8,125.00,125.000,0,42.94,34.50
1016.0,125.00,124.750,0,43.00,34.29
1020.0,125.00,124.625,1,43.06,34.50
1024.0,125.00,124.563,1,43.06,34.28
1028.0,125.00,124.688,1,43.06,34.07
1032.0,125.00,124.938,0,43.13,34.28
1036.0,125.00,125.313,0,43.19,34.92
1040.5,125.00,125.313,0,43.19,33.86
1045.0,125.00,125.375,0,43.25,34.28
1049.0,125.00,125.250,0,43.25,34.07
1053.2,125.00,125.063,0,43.31,34.07
1057.5,125.00,124.813,0,43.31,34.71
1061.7,125.00,124.563,0,43.38,34.50
1066.0,125.00,124.500,0,43.38,34.07
1070.0,125.00,124.688,0,43.38,34.71
1074.0,125.00,124.938,0,43.44,34.49
1078.0,125.00,125.188,0,43.44,34.29
1082.0,125.00,125.563,0,43.50,34.28
1086.0,125.00,125.625,0,43.50,34.50
1090.3,125.00,125.688,0,43.56,34.28
1094.3,125.00,125.563,0,43.56,33.86
1098.3,125.00,125.438,0,43.63,34.07
1102.3,125.00,125.188,0,43.69,34.50
1106.5,125.00,124.813,0,43.69,34.50
1110.7,125.00,124.500,0,43.69,33.64
1115.0,125.00,124.375,0,43.75,34.29
1119.0,125.00,124.375,0,43.75,34.28
1123.1,125.00,124.625,0,43.75,34.29
1127.5,125.00,125.000,0,43.81,34.28
1131.5,125.00,125.250,0,43.81,34.28
1135.8,125.00,125.375,0,43.88,34.29
1140.0,125.00,125.375,0,43.88,34.07
1144.0,125.00,125.313,0,43.94,34.07
1148.3,125.00,125.063,0,43.94,34.50
1152.5,125.00,124.813,0,43.94,34.07
1156.8,125.00,124.625,0,44.00,34.07
1160.8,125.00,124.563,0,44.06,34.50
1164.8,125.00,124.563,0,44.00,34.28
1168.8,125.00,124.813,0,44.06,34.07
1173.3,125.00,125.000,1,44.13,34.07
1177.5,125.00,125.188,0,44.13,33.86
1181.8,125.00,125.313,0,44.19,34.07
1185.8,125.00,125.188,0,44.19,34.71
1190.0,125.00,125.063,1,44.19,34.71
1194.0,125.00,124.938,1,44.25,34.28
1198.2,125.00,124.813,1,44.31,34.50
1202.3,125.00,124.750,1,44.25,33.86
1206.5,125.00,124.938,1,44.31,34.71
1210.8,125.00,125.063,0,44.31,34.07
1214.8,125.00,125.188,0,44.38,34.07
1219.0,125.00,125.125,1,44.38,34.71
1223.2,125.00,125.125,0,44.44,34.07
1227.2,125.00,125.000,0,44.38,34.49
1231.5,125.00,124.875,1,44.44,34.07
1235.8,125.00,124.688,1,44.44,34.28
1240.7,125.00,124.688,0,44.44,34.07
