# Taeron Reflow Oven run log
# The oven's own run log, complete and unmodified below this line:
# every control step at about 4 Hz, fetched from the oven at
# /logs/0015-Bake-125-C.csv. Columns after the header: elapsed_s, target_c,
# actual_c, relay (0/1), cold_c (amplifier cold junction), cpu_c.
# firmware,v2.0-dev
# profile,Bake 125 °C
# started_at_epoch,1789082843
# started_at_local,2026-09-10 16:27:23 PDT
# entered_at_s,53.9
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
752.3,,82.313,0,39.38,34.71
753.3,,82.250,0,39.44,35.14
754.3,,82.125,0,39.38,35.13
755.3,,82.000,0,39.38,34.92
756.3,,81.938,0,39.38,34.92
757.3,,81.813,0,39.38,34.92
758.3,,81.688,0,39.44,34.71
759.5,,81.563,0,39.38,34.93
760.5,,81.563,0,39.44,34.92
761.5,,81.375,0,39.44,35.35
762.5,,81.250,0,39.44,34.92
763.5,,81.188,0,39.44,35.35
764.5,,81.063,0,39.44,35.14
765.8,,80.938,0,39.44,35.56
766.8,,80.813,0,39.44,35.35
767.8,,80.688,0,39.44,34.92
768.8,,80.625,0,39.44,35.56
769.8,,80.500,0,39.44,34.93
770.8,,80.375,0,39.38,35.35
771.8,,80.250,0,39.38,34.93
772.8,,80.188,0,39.38,35.14
773.8,,80.125,0,39.44,34.92
774.8,,80.000,0,39.38,35.14
775.8,,79.938,0,39.44,34.71
776.8,,79.813,0,39.38,35.14
777.8,,79.688,0,39.38,34.92
778.8,,79.563,0,39.38,34.92
779.8,,79.500,0,39.38,34.71
780.8,,79.438,0,39.38,35.35
781.8,,79.375,0,39.44,35.35
782.8,,79.250,0,39.38,35.35
783.8,,79.188,0,39.38,34.50
785.0,,79.000,0,39.38,34.71
786.0,,78.875,0,39.38,35.14
787.0,,78.813,0,39.38,35.35
788.0,,78.750,0,39.44,35.56
789.0,,78.688,0,39.44,34.93
790.0,,78.563,0,39.44,35.14
791.0,,78.438,0,39.44,34.71
792.0,,78.375,0,39.44,35.35
793.0,,78.250,0,39.38,35.13
794.0,,78.188,0,39.44,35.35
795.0,,78.063,0,39.38,34.92
796.0,,78.000,0,39.44,35.14
797.0,,77.875,0,39.44,34.71
798.0,,77.750,0,39.38,35.35
799.0,,77.688,0,39.38,34.71
800.0,,77.625,0,39.44,35.56
801.3,,77.438,0,39.38,34.92
802.3,,77.313,0,39.31,34.92
803.3,,77.250,0,39.38,34.71
804.3,,77.125,0,39.31,34.71
805.3,,77.125,0,39.38,34.92
806.3,,77.000,0,39.38,35.14
807.3,,76.938,0,39.38,34.50
808.3,,76.813,0,39.38,35.14
809.3,,76.750,0,39.38,34.93
810.3,,76.625,0,39.38,35.35
811.3,,76.563,0,39.38,34.71
812.3,,76.438,0,39.38,35.14
813.5,,76.375,0,39.38,34.71
814.5,,76.250,0,39.38,34.93
815.5,,76.188,0,39.38,34.92
816.5,,76.063,0,39.38,34.92
817.5,,76.000,0,39.38,34.71
818.5,,75.875,0,39.38,34.71
819.5,,75.813,0,39.38,35.14
820.5,,75.688,0,39.31,34.71
821.8,,75.625,0,39.38,35.14
822.8,,75.500,0,39.31,35.13
823.8,,75.438,0,39.38,34.92
824.8,,75.313,0,39.31,35.13
825.8,,75.313,0,39.38,34.93
827.0,,75.188,0,39.38,34.93
828.0,,75.125,0,39.38,34.93
829.0,,75.000,0,39.31,34.93
830.0,,74.875,0,39.31,34.93
831.0,,74.875,0,39.38,35.13
832.0,,74.688,0,39.31,34.50
833.0,,74.625,0,39.31,34.92
834.0,,74.563,0,39.31,35.35
835.0,,74.438,0,39.25,35.35
836.0,,74.375,0,39.31,35.13
837.0,,74.313,0,39.31,35.35
838.3,,74.188,0,39.25,35.14
839.3,,74.125,0,39.31,34.71
840.3,,74.000,0,39.31,34.71
841.3,,73.938,0,39.31,35.35
842.3,,73.813,0,39.25,35.77
843.3,,73.750,0,39.25,35.14
844.3,,73.688,0,39.25,34.49
845.3,,73.563,0,39.25,34.92
846.3,,73.500,0,39.31,34.92
847.3,,73.438,0,39.31,34.92
848.3,,73.375,0,39.25,34.93
849.3,,73.188,0,39.25,35.35
850.3,,73.250,0,39.31,35.14
851.3,,73.063,0,39.25,35.35
852.3,,73.000,0,39.25,35.35
853.3,,72.938,0,39.25,34.93
854.3,,72.875,0,39.31,34.92
855.3,,72.875,0,39.31,35.35
856.3,,72.688,0,39.25,35.14
857.5,,72.688,0,39.31,34.92
858.5,,72.500,0,39.25,35.14
859.5,,72.438,0,39.25,34.92
860.5,,72.313,0,39.19,35.14
861.8,,72.188,0,39.19,34.71
862.8,,72.188,0,39.19,34.92
863.8,,72.063,0,39.19,35.77
864.8,,72.000,0,39.19,34.71
865.8,,71.938,0,39.19,34.92
866.8,,71.813,0,39.19,35.13
867.8,,71.750,0,39.13,35.14
868.8,,71.688,0,39.19,35.56
869.8,,71.625,0,39.19,34.71
870.8,,71.563,0,39.13,35.14
871.8,,71.438,0,39.19,34.71
872.8,,71.375,0,39.19,34.71
873.8,,71.313,0,39.19,35.56
874.8,,71.125,0,39.13,34.92
875.8,,71.125,0,39.13,35.77
876.8,,71.063,0,39.19,34.71
877.8,,71.000,0,39.19,34.92
878.8,,70.875,0,39.13,35.35
879.8,,70.875,0,39.19,35.35
880.8,,70.813,0,39.19,34.92
881.8,,70.688,0,39.19,35.35
882.8,,70.625,0,39.19,35.56
883.8,,70.563,0,39.13,35.35
884.8,,70.438,0,39.13,34.92
885.8,,70.438,0,39.19,35.14
886.8,,70.313,0,39.13,34.92
887.8,,70.250,0,39.13,35.14
888.8,,70.125,0,39.06,35.56
889.8,,70.000,0,39.06,35.14
890.8,,70.000,0,39.13,35.35
891.8,,69.875,0,39.06,35.14
892.8,,69.813,0,39.06,35.35
893.8,,69.750,0,39.06,35.14
895.0,,69.625,0,39.06,34.93
896.0,,69.563,0,39.06,34.92
897.0,,69.500,0,39.00,34.92
898.0,,69.438,0,39.06,34.71
899.0,,69.313,0,39.00,34.92
900.0,,69.375,0,39.06,35.56
901.0,,69.250,0,39.06,34.92
902.0,,69.125,0,39.00,35.14
903.0,,69.063,0,39.00,35.35
904.0,,69.000,0,39.00,34.93
905.0,,68.938,0,39.00,34.71
906.3,,68.875,0,39.00,34.50
907.3,,68.750,0,39.00,34.71
908.3,,68.688,0,38.94,35.14
909.3,,68.625,0,39.00,34.92
910.5,,68.563,0,39.00,34.92
911.5,,68.563,0,39.06,35.14
912.5,,68.438,0,39.00,35.13
913.5,,68.313,0,38.94,35.56
914.5,,68.313,0,39.00,35.14
915.5,,68.188,0,38.94,35.35
916.5,,68.188,0,39.00,34.92
917.5,,68.063,0,38.94,34.92
918.5,,68.063,0,39.00,34.92
919.5,,67.938,0,38.94,35.35
920.5,,67.938,0,39.00,35.35
921.5,,67.688,0,38.88,34.93
922.5,,67.688,0,38.94,34.71
923.5,,67.625,0,38.94,35.14
924.5,,67.563,0,38.94,34.93
925.5,,67.500,0,38.94,35.35
926.5,,67.438,0,38.88,34.92
927.5,,67.313,0,38.88,35.13
928.8,,67.250,0,38.88,34.71
929.8,,67.250,0,38.88,34.71
931.0,,67.000,0,38.81,35.35
932.0,,67.063,0,38.88,35.35
933.0,,67.000,0,38.88,35.14
934.0,,66.875,0,38.81,34.71
935.0,,66.875,0,38.88,35.35
936.0,,66.750,0,38.81,34.93
937.3,,66.688,0,38.81,34.71
938.5,,66.625,0,38.81,35.56
939.5,,66.500,0,38.81,35.14
940.5,,66.438,0,38.81,34.71
941.8,,66.375,0,38.81,34.92
942.8,,66.313,0,38.81,35.14
943.8,,66.188,0,38.75,35.35
944.8,,66.188,0,38.75,35.14
945.8,,66.188,0,38.81,35.14
946.8,,66.063,0,38.81,34.50
947.8,,66.063,0,38.81,35.14
948.8,,65.938,0,38.75,35.35
950.0,,65.813,0,38.75,35.13
951.0,,65.813,0,38.75,35.13
952.0,,65.688,0,38.69,35.35
953.0,,65.688,0,38.75,34.71
954.0,,65.625,0,38.75,34.50
955.0,,65.563,0,38.75,35.14
956.0,,65.438,0,38.69,35.56
957.0,,65.375,0,38.69,35.35
958.0,,65.313,0,38.69,34.50
959.0,,65.188,0,38.63,34.92
960.0,,65.188,0,38.69,35.14
961.0,,65.125,0,38.63,34.71
962.0,,65.000,0,38.63,34.92
963.0,,65.000,0,38.63,35.14
964.0,,64.938,0,38.63,34.92
965.0,,64.875,0,38.63,35.56
966.0,,64.750,0,38.63,34.71
967.0,,64.750,0,38.63,35.35
968.0,,64.625,0,38.56,35.14
969.0,,64.625,0,38.63,35.13
970.0,,64.563,0,38.63,34.93
971.0,,64.563,0,38.63,35.56
972.0,,64.375,0,38.63,35.35
973.0,,64.375,0,38.56,34.92
974.0,,64.250,0,38.56,34.71
975.0,,64.250,0,38.56,35.13
976.0,,64.188,0,38.56,35.35
977.0,,64.125,0,38.56,34.71
978.0,,64.063,0,38.56,35.14
979.0,,64.000,0,38.56,34.71
980.0,,63.938,0,38.56,34.50
981.0,,63.813,0,38.50,34.71
982.0,,63.813,0,38.50,35.35
983.0,,63.750,0,38.50,34.93
984.0,,63.625,0,38.50,34.71
985.0,,63.625,0,38.50,35.13
986.0,,63.563,0,38.50,34.92
987.0,,63.438,0,38.44,35.56
988.0,,63.375,0,38.44,35.14
989.0,,63.375,0,38.44,35.35
990.0,,63.250,0,38.44,35.14
991.0,,63.188,0,38.44,34.92
992.3,,63.125,0,38.38,34.49
993.3,,63.125,0,38.44,35.14
994.3,,63.000,0,38.38,34.92
995.3,,63.000,0,38.44,34.50
996.3,,62.938,0,38.38,34.50
997.3,,62.875,0,38.38,35.13
998.3,,62.813,0,38.38,34.93
999.3,,62.750,0,38.38,34.93
1000.3,,62.688,0,38.38,35.35
1001.3,,62.375,0,38.38,34.93
1002.3,,61.688,0,38.38,35.14
1003.3,,60.625,0,38.38,35.14
# event,451.1,check,peak ok 125 °C (want 115-135)
# event,451.1,check,max ramp up ok 1.21 °C/s (limit 2.0)
# event,451.1,check,max ramp down ok -0.67 °C/s (limit 6.0)
# event,451.1,check,time to peak ok 299 s (limit 480)
# summary,peak=125.4
# rows,895
