# from run-0016-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
318.56,running,209.1875,207.49,0.000,0,40.94,34.50
319.56,running,208.5625,206.91,0.000,0,40.94,34.29
320.56,running,207.8750,206.34,0.000,0,40.94,33.87
321.56,running,207.1875,205.77,0.000,0,41.06,34.08
322.55,running,206.6250,205.20,0.000,0,41.06,33.86
323.56,running,205.9375,204.63,0.000,0,41.06,34.29
324.55,running,205.4375,204.06,0.000,0,41.19,34.08
325.55,running,204.8750,203.48,0.000,0,41.19,34.07
326.57,running,204.3125,202.91,0.000,0,41.25,34.29
327.56,running,203.5625,202.34,0.000,0,41.25,33.87
328.56,running,202.9375,201.76,0.000,0,41.31,34.29
329.63,running,202.2500,201.15,0.000,0,41.31,34.08
330.60,running,201.6250,200.60,0.000,0,41.38,34.08
331.55,running,201.1250,200.05,0.000,0,41.44,34.51
332.57,running,200.5000,199.50,0.000,0,41.44,33.65
333.56,running,200.0000,199.01,0.000,0,41.44,34.72
334.56,running,199.5000,198.52,0.000,0,41.50,34.29
335.55,running,199.0000,198.03,0.000,0,41.56,33.65
336.55,running,198.3125,197.54,0.000,0,41.63,34.29
337.57,running,197.7500,197.04,0.000,0,41.56,34.08
338.56,running,197.1875,196.55,0.000,0,41.63,33.87
339.55,running,196.6875,196.06,0.000,0,41.63,34.29
340.56,running,196.2500,195.56,0.000,0,41.69,33.87
341.57,running,195.5625,195.07,0.000,0,41.69,34.08
342.56,running,195.1250,194.58,0.000,0,41.75,34.29
343.55,running,194.5625,194.09,0.000,0,41.75,34.29
344.55,running,194.0625,193.60,0.000,0,41.75,34.08
345.56,running,193.6250,193.10,0.000,0,41.81,33.86
346.56,running,192.9375,192.61,0.000,0,41.81,34.50
347.67,running,192.3125,192.07,0.000,0,41.88,34.72
348.57,running,191.8125,191.62,0.000,0,41.88,34.71
349.63,running,191.3125,191.10,0.000,0,41.88,34.50
350.60,running,190.6875,190.62,0.000,0,41.88,34.51
351.56,running,190.1875,190.15,0.000,0,41.88,34.50
352.56,running,189.6875,189.66,0.000,0,41.94,34.29
353.55,running,189.1875,189.17,0.000,0,41.94,34.29
354.56,running,188.8125,188.67,0.000,0,42.00,34.08
355.57,running,188.3125,188.17,0.000,0,42.00,34.50
356.55,running,187.7500,187.69,0.000,0,42.06,34.50
357.55,running,187.3125,187.20,0.000,0,42.06,33.43
358.55,running,186.8750,186.70,0.000,0,42.13,34.08
359.56,running,186.3750,186.24,0.000,0,42.13,33.86
360.57,running,185.8750,185.81,0.000,0,42.13,34.29
361.57,running,185.3125,185.39,0.000,0,42.13,34.50
362.55,running,184.8750,184.98,0.000,0,42.13,34.07
363.56,running,184.4375,184.56,0.000,0,42.19,34.72
364.56,running,183.9375,184.14,0.000,0,42.19,34.29
365.56,running,183.5625,183.72,0.000,0,42.19,34.08
366.55,running,183.0000,183.31,0.000,0,42.25,34.51
367.57,running,182.4375,182.88,0.000,0,42.25,34.08
368.55,running,182.0000,182.47,0.000,0,42.25,34.71
369.56,running,181.5000,182.05,0.000,0,42.31,34.71
370.56,running,181.0000,181.63,0.000,0,42.31,34.72
371.57,running,180.6250,181.21,0.000,0,42.31,34.29
372.55,running,180.1875,180.80,0.000,0,42.38,34.08
373.57,running,179.8125,180.37,0.000,0,42.38,34.29
374.56,running,179.3125,179.95,0.000,0,42.38,34.29
375.56,running,178.8125,179.54,0.000,0,42.38,34.08
376.56,running,178.4375,179.12,0.000,0,42.44,34.51
377.56,running,178.0000,178.70,0.000,0,42.44,34.93
378.56,running,177.5000,178.28,0.000,0,42.38,33.86
379.55,running,177.1250,177.86,0.000,0,42.38,34.51
