# duty is the COMMANDED duty, which the run log does not carry;
# it is the input signal the plant identification needs.
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
157.00,running,175.8750,175.74,0.685,1,31.38,34.08
158.01,running,176.0625,176.14,0.755,1,31.44,34.29
159.00,running,176.3125,176.54,0.822,1,31.44,34.29
160.01,running,176.7500,176.94,0.727,0,31.50,34.29
161.00,running,177.0625,177.34,0.785,1,31.50,34.07
162.00,running,177.3125,177.74,0.822,1,31.56,34.72
163.01,running,177.6250,178.14,0.866,1,31.56,34.07
164.01,running,178.1250,178.54,0.802,1,31.63,34.08
165.00,running,178.5625,178.94,0.779,1,31.63,34.29
166.00,running,179.0625,179.34,0.729,1,31.75,34.07
167.01,running,179.5625,179.74,0.710,1,31.69,34.93
168.00,running,180.1875,180.26,0.909,1,31.75,34.29
169.00,running,180.7500,181.01,0.947,1,31.81,34.50
170.01,running,181.3125,181.77,0.961,1,31.81,34.29
171.02,running,181.8125,182.53,1.000,1,31.88,34.08
172.01,running,182.4375,183.28,1.000,1,31.88,34.07
173.00,running,183.0625,184.03,1.000,1,31.94,34.29
174.01,running,183.8125,184.79,1.000,1,32.00,34.28
175.01,running,184.5000,185.54,1.000,1,32.00,34.71
176.01,running,185.5625,186.30,1.000,1,32.13,33.64
177.01,running,186.3125,187.05,1.000,1,32.13,34.29
178.03,running,187.1875,187.82,0.971,1,32.19,33.86
179.06,running,188.1875,188.60,0.897,1,32.25,34.50
180.08,running,189.2500,189.37,0.799,1,32.25,34.50
181.00,running,190.0625,190.06,0.769,1,32.25,34.50
182.01,running,191.0000,190.82,0.733,1,32.31,34.29
183.01,running,192.0000,191.58,0.684,1,32.44,34.29
184.02,running,192.8750,192.34,0.612,1,32.44,33.86
185.01,running,193.7500,193.08,0.629,1,32.44,34.28
186.01,running,194.8750,193.84,0.521,1,32.56,34.50
187.02,running,195.8125,194.60,0.464,1,32.56,34.28
188.00,running,196.7500,195.34,0.406,0,32.63,34.07
189.01,running,197.4375,196.10,0.494,0,32.63,34.28
190.01,running,198.1875,196.86,0.527,1,32.69,34.08
191.02,running,198.5625,197.61,0.725,1,32.75,34.50
192.00,running,199.1250,198.36,0.768,0,32.75,33.64
193.01,running,199.6875,199.12,0.846,0,32.88,34.08
194.01,running,199.8125,199.87,1.000,1,32.88,34.29
195.01,running,200.0000,200.62,1.000,1,32.94,34.29
196.01,running,200.2500,201.38,1.000,1,33.00,34.29
197.01,running,200.6875,202.14,1.000,1,33.06,34.50
