# duty is the COMMANDED duty, which the run log does not carry;
# it is the input signal the plant identification needs.
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
215.00,running,227.5625,227.87,1.000,1,37.06,34.29
216.00,running,228.1875,228.45,0.993,1,37.13,34.71
217.00,running,228.9375,229.02,0.914,1,37.19,34.71
218.01,running,229.5625,229.60,0.936,1,37.25,34.93
219.00,running,230.1875,230.17,0.937,1,37.25,34.71
220.01,running,230.8750,230.75,0.899,1,37.31,35.14
221.00,running,231.5625,231.32,0.868,1,37.44,34.50
222.00,running,232.5625,231.89,0.713,1,37.50,34.29
223.01,running,233.1875,232.47,0.711,1,37.50,34.50
224.01,running,234.0000,233.04,0.657,1,37.63,34.72
225.01,running,234.6250,233.62,0.656,1,37.63,34.71
226.02,running,235.3750,234.20,0.595,0,37.69,34.71
227.05,running,235.8125,234.79,0.697,1,37.75,34.93
228.04,running,236.0625,235.36,0.901,1,37.81,34.93
229.01,running,236.4375,235.92,0.958,1,37.94,34.93
230.01,running,236.6875,236.47,1.000,0,37.88,34.93
231.01,running,237.0625,236.98,1.000,0,37.94,34.92
232.01,running,237.3750,237.49,1.000,1,38.06,34.93
233.02,running,237.5000,238.01,1.000,1,38.13,34.71
234.01,running,237.8125,238.52,1.000,1,38.19,34.93
235.01,running,238.1250,239.03,1.000,1,38.25,34.93
236.01,running,238.6250,239.54,1.000,1,38.38,34.50
237.01,running,239.3125,240.05,1.000,1,38.38,34.93
238.01,running,239.8125,240.56,1.000,1,38.44,34.07
239.00,running,240.3750,241.07,1.000,1,38.50,35.14
240.01,running,241.0000,241.59,1.000,1,38.63,34.50
241.01,running,241.6250,242.10,1.000,1,38.63,34.71
242.00,running,242.2500,242.61,1.000,1,38.75,35.35
243.00,running,242.8125,243.12,1.000,1,38.75,34.50
244.01,running,243.4375,243.63,0.000,1,38.88,34.93
245.00,running,244.0625,244.14,0.000,1,38.94,34.29
246.01,running,244.8125,244.66,0.000,1,39.00,34.93
247.01,running,245.4375,244.75,0.000,1,39.06,34.71
248.00,running,246.1250,243.98,0.000,0,39.19,34.71
249.00,running,246.5000,243.21,0.000,0,39.19,34.29
250.01,running,246.6875,242.43,0.000,0,39.25,35.35
251.03,running,246.6875,241.65,0.000,0,39.31,34.71
252.05,running,246.3125,240.86,0.000,0,39.38,35.14
253.06,running,246.0625,240.08,0.000,0,39.50,34.71
254.00,running,245.6875,239.36,0.000,0,39.56,35.35
255.01,running,245.2500,238.58,0.000,0,39.63,34.71
256.00,running,244.6250,237.82,0.000,0,39.69,35.14
257.00,running,244.0625,237.05,0.000,0,39.69,34.50
258.00,running,243.5625,236.28,0.000,0,39.81,34.50
259.01,running,242.9375,235.50,0.000,0,39.88,35.14
260.00,running,242.3125,234.74,0.000,0,39.94,34.71
261.01,running,241.5625,233.96,0.000,0,40.00,34.71
262.00,running,240.9375,233.20,0.000,0,40.06,34.71
263.01,running,240.3125,232.42,0.000,0,40.13,34.92
264.00,running,239.6875,231.65,0.000,0,40.25,34.93
265.01,running,238.9375,230.88,0.000,0,40.25,34.93
266.01,running,238.0625,230.11,0.000,0,40.31,34.29
267.00,running,237.4375,229.35,0.000,0,40.44,34.93
268.00,running,236.7500,228.57,0.000,0,40.50,35.14
269.00,running,236.0625,227.80,0.000,0,40.56,34.71
270.00,running,235.3125,227.03,0.000,0,40.63,34.71
271.01,running,234.5625,226.26,0.000,0,40.69,34.71
272.00,running,233.7500,225.49,0.000,0,40.81,34.71
273.00,running,232.9375,224.79,0.000,0,40.88,34.71
274.01,running,231.9375,224.11,0.000,0,40.88,34.71
275.00,running,231.3750,223.45,0.000,0,41.00,34.71
276.00,running,230.6250,222.79,0.000,0,41.06,34.92
277.00,running,230.0000,222.12,0.000,0,41.13,34.50
278.01,running,229.2500,221.45,0.000,0,41.19,34.50
279.01,running,228.5000,220.78,0.000,0,41.31,34.50
280.01,running,227.7500,220.11,0.000,0,41.31,34.28
281.03,running,227.1250,219.43,0.000,0,41.44,34.71
282.01,running,226.4375,218.78,0.000,0,41.44,35.14
283.01,running,225.6875,218.11,0.000,0,41.50,34.92
284.00,running,225.1250,217.45,0.000,0,41.63,34.71
285.01,running,224.3125,216.78,0.000,0,41.69,34.93
286.01,running,223.6250,216.11,0.000,0,41.75,34.29
287.03,running,223.0000,215.44,0.000,0,41.88,34.49
288.04,running,222.3125,214.76,0.000,0,41.88,34.50
289.05,running,221.3125,214.08,0.000,0,41.94,34.93
290.04,running,220.6875,213.42,0.000,0,42.00,34.71
291.09,running,220.0625,212.73,0.000,0,42.06,34.50
292.02,running,219.4375,212.11,0.000,0,42.13,34.93
293.02,running,218.6875,211.52,0.000,0,42.25,34.93
294.00,running,218.1250,210.96,0.000,0,42.31,34.93
295.01,running,217.5000,210.38,0.000,0,42.38,34.71
296.00,running,216.9375,209.82,0.000,0,42.50,34.93
297.00,running,216.2500,209.24,0.000,0,42.44,34.71
298.00,running,215.6875,208.67,0.000,0,42.56,34.71
299.01,running,214.8125,208.09,0.000,0,42.56,33.85
300.03,running,214.3125,207.51,0.000,0,42.69,34.50
301.01,running,213.7500,206.95,0.000,0,42.75,34.50
302.00,running,213.1875,206.38,0.000,0,42.81,34.71
303.01,running,212.6250,205.80,0.000,0,42.88,34.71
304.01,running,211.8750,205.23,0.000,0,42.94,34.93
305.03,running,211.3750,204.65,0.000,0,43.06,34.71
306.00,running,210.8125,204.09,0.000,0,43.13,34.71
307.02,running,210.2500,203.51,0.000,0,43.19,34.71
308.01,running,209.7500,202.94,0.000,0,43.25,34.50
309.00,running,209.0000,202.38,0.000,0,43.25,35.14
310.00,running,208.5000,201.81,0.000,0,43.31,34.29
311.00,running,207.9375,201.23,0.000,0,43.44,34.92
312.01,running,207.1250,200.65,0.000,0,43.50,34.71
313.00,running,206.6250,200.09,0.000,0,43.56,35.14
314.01,running,206.0625,199.54,0.000,0,43.63,34.71
315.00,running,205.5625,199.05,0.000,0,43.69,34.93
316.06,running,205.0625,198.53,0.000,0,43.75,34.50
317.03,running,204.3750,198.05,0.000,0,43.81,34.93
318.03,running,203.8750,197.56,0.000,0,43.88,35.14
319.01,running,203.3125,197.07,0.000,0,43.88,34.50
320.00,running,202.8125,196.58,0.000,0,44.00,34.71
321.00,running,202.2500,196.09,0.000,0,43.94,34.93
322.03,running,201.6875,195.59,0.000,0,44.06,35.14
323.01,running,201.1875,195.11,0.000,0,44.13,34.93
324.03,running,200.6875,194.60,0.000,0,44.19,34.50
325.01,running,200.1875,194.12,0.000,0,44.25,34.71
326.03,running,199.7500,193.62,0.000,0,44.31,34.71
327.01,running,199.1250,193.14,0.000,0,44.38,34.07
328.03,running,198.6875,192.63,0.000,0,44.44,34.50
329.01,running,198.1250,192.15,0.000,0,44.44,35.35
330.00,running,197.7500,191.66,0.000,0,44.56,34.92
331.01,running,197.3125,191.17,0.000,0,44.56,34.92
332.00,running,196.6875,190.67,0.000,0,44.69,34.28
333.00,running,196.2500,190.18,0.000,0,44.75,34.71
334.00,running,195.5000,189.69,0.000,0,44.81,35.14
335.00,running,195.0625,189.20,0.000,0,44.88,34.71
336.00,running,194.6250,188.70,0.000,0,44.94,34.93
337.00,running,194.1875,188.21,0.000,0,45.00,34.07
338.00,running,193.6875,187.72,0.000,0,45.06,34.92
339.00,running,193.1250,187.23,0.000,0,45.06,35.35
340.00,running,192.6250,186.73,0.000,0,45.13,34.93
341.00,running,192.1875,186.26,0.000,0,45.19,35.35
342.00,running,191.7500,185.85,0.000,0,45.25,35.14
343.00,running,191.3125,185.43,0.000,0,45.31,34.93
344.00,running,190.7500,185.01,0.000,0,45.31,35.14
345.01,running,190.3750,184.59,0.000,0,45.44,35.14
346.01,running,190.0000,184.17,0.000,0,45.50,34.93
347.01,running,189.5625,183.75,0.000,0,45.56,34.50
348.04,running,189.0625,183.32,0.000,0,45.56,34.71
349.05,running,188.5625,182.90,0.000,0,45.63,34.93
350.00,running,188.1250,182.50,0.000,0,45.69,34.71
351.00,running,187.7500,182.08,0.000,0,45.75,35.14
352.01,running,187.3750,181.66,0.000,0,45.81,34.93
353.00,running,186.8750,181.24,0.000,0,45.81,34.28
354.00,running,186.3125,180.82,0.000,0,45.81,34.50
355.00,running,185.9375,180.40,0.000,0,45.88,34.93
356.00,running,185.5625,179.98,0.000,0,45.94,35.35
357.00,running,185.1250,179.56,0.000,0,46.00,35.14
358.01,running,184.5000,179.14,0.000,0,46.00,34.71
359.00,running,184.1875,178.73,0.000,0,46.13,34.71
360.01,running,183.6875,178.31,0.000,0,46.13,34.28
361.01,running,183.2500,177.89,0.000,0,46.19,34.50
362.01,running,182.8750,177.47,0.000,0,46.25,34.07
363.00,running,182.4375,177.05,0.000,0,46.25,34.93
364.03,running,182.0625,176.62,0.000,0,46.31,34.92
365.01,running,181.6875,176.21,0.000,0,46.38,35.14
366.02,running,181.3125,175.79,0.000,0,46.44,34.50
367.00,running,180.8750,175.38,0.000,0,46.50,35.13
368.01,running,180.5625,174.96,0.000,0,46.56,34.93
369.01,running,180.0625,174.57,0.000,0,46.56,34.71
370.01,running,179.7500,174.21,0.000,0,46.63,34.50
371.01,running,179.2500,173.85,0.000,0,46.69,34.50
372.01,running,178.9375,173.49,0.000,0,46.75,35.14
373.00,running,178.5625,173.13,0.000,0,46.75,34.71
374.01,running,178.1875,172.76,0.000,0,46.81,34.50
375.07,running,177.8750,172.38,0.000,0,46.81,34.50
376.08,running,177.1875,172.01,0.000,0,46.88,34.92
377.02,running,176.9375,171.67,0.000,0,46.88,34.92
378.11,running,176.5625,171.27,0.000,0,47.00,34.92
379.01,running,176.2500,170.95,0.000,0,47.00,34.92
380.00,running,175.8750,170.59,0.000,0,47.06,35.14
381.01,running,175.3125,170.22,0.000,0,47.06,35.14
382.00,running,175.0000,169.87,0.000,0,47.13,34.50
383.00,running,174.5625,169.50,0.000,0,47.19,34.93
384.00,running,174.1875,169.14,0.000,0,47.19,34.93
385.00,running,173.8125,168.78,0.000,0,47.19,34.92
386.00,running,173.5000,168.42,0.000,0,47.25,34.93
387.00,running,173.1250,168.05,0.000,0,47.31,34.93
388.03,running,172.6875,167.68,0.000,0,47.31,35.14
389.02,running,172.4375,167.32,0.000,0,47.44,34.50
390.01,running,172.0000,166.96,0.000,0,47.38,35.14
391.01,running,171.6875,166.60,0.000,0,47.50,34.71
392.01,running,171.3750,166.24,0.000,0,47.50,34.93
393.00,running,170.8750,165.88,0.000,0,47.50,34.93
394.00,running,170.6250,165.52,0.000,0,47.56,34.93
395.00,running,170.1875,165.15,0.000,0,47.56,34.93
396.00,running,169.8750,164.79,0.000,0,47.63,34.93
397.00,running,169.6250,164.43,0.000,0,47.69,34.71
398.00,running,169.2500,164.07,0.000,0,47.75,35.35
399.02,running,168.8125,163.70,0.000,0,47.75,34.93
400.06,running,168.5625,163.32,0.000,0,47.81,34.71
401.00,running,168.3125,162.98,0.000,0,47.88,35.14
402.00,running,167.8125,162.62,0.000,0,47.88,34.71
403.00,running,167.5000,162.26,0.000,0,47.94,34.92
404.00,running,167.2500,161.95,0.000,0,48.00,34.92
405.00,running,166.8125,161.64,0.000,0,48.00,34.71
406.00,running,166.5625,161.33,0.000,0,48.00,34.93
407.01,running,166.0625,161.02,0.000,0,48.06,34.71
408.01,running,165.8125,160.71,0.000,0,48.13,34.71
409.01,running,165.3125,160.40,0.000,0,48.06,34.71
410.01,running,165.0000,160.09,0.000,0,48.13,34.93
411.03,running,164.6875,159.77,0.000,0,48.13,35.14
412.03,running,164.4375,159.46,0.000,0,48.25,34.49
413.02,running,164.0000,159.15,0.000,0,48.19,34.50
414.01,running,163.5625,158.84,0.000,0,48.19,34.71
415.01,running,163.3125,158.53,0.000,0,48.25,35.14
416.01,running,163.0000,158.22,0.000,0,48.31,34.71
417.01,running,162.6875,157.91,0.000,0,48.31,35.14
418.00,running,162.4375,157.60,0.000,0,48.38,34.71
419.01,running,162.0000,157.29,0.000,0,48.38,34.93
420.01,running,161.6875,156.98,0.000,0,48.38,35.14
421.01,running,161.3750,156.67,0.000,0,48.44,35.35
422.02,running,161.1250,156.36,0.000,0,48.50,35.14
423.02,running,160.7500,156.04,0.000,0,48.44,35.56
424.06,running,160.4375,155.72,0.000,0,48.56,34.93
425.06,running,160.1250,155.41,0.000,0,48.56,34.71
426.03,running,159.8125,155.11,0.000,0,48.56,34.71
427.01,running,159.5000,154.81,0.000,0,48.63,34.50
428.01,running,159.1875,154.49,0.000,0,48.69,34.50
429.01,running,158.8750,154.18,0.000,0,48.69,35.14
430.01,running,158.5625,153.87,0.000,0,48.69,34.93
431.01,running,158.2500,153.56,0.000,0,48.75,34.93
432.01,running,158.0000,153.25,0.000,0,48.75,34.50
433.01,running,157.6250,152.94,0.000,0,48.75,34.93
434.03,running,157.2500,152.63,0.000,0,48.81,34.92
435.00,running,156.8125,152.32,0.000,0,48.81,34.71
436.00,running,156.5625,152.01,0.000,0,48.81,34.71
437.01,running,156.2500,151.70,0.000,0,48.88,34.71
438.01,running,156.0625,151.39,0.000,0,48.94,34.93
439.00,running,155.6875,151.08,0.000,0,48.88,34.71
440.00,running,155.3750,150.77,0.000,0,48.94,35.35
441.00,running,155.0625,150.46,0.000,0,48.94,34.50
442.00,running,154.8125,150.15,0.000,0,49.00,35.14
