# from run-0021-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
359.92,running,206.8750,206.80,0.124,0,39.31,32.58
360.92,running,206.1250,206.23,0.102,0,39.31,32.37
361.93,running,205.5000,205.65,0.165,0,39.31,32.37
362.94,running,204.8125,205.08,0.330,1,39.38,33.01
363.91,running,204.3125,204.52,0.212,1,39.50,32.58
364.93,running,203.7500,203.93,0.067,0,39.50,32.79
365.97,running,203.2500,203.34,0.152,0,39.56,32.58
366.94,running,202.6875,202.79,0.285,1,39.56,32.58
367.90,running,202.2500,202.24,0.039,1,39.63,33.01
368.90,running,201.6875,201.66,0.025,0,39.69,32.37
369.90,running,201.1875,201.09,0.019,0,39.69,32.79
370.91,running,200.6875,200.52,0.098,0,39.69,32.15
371.91,running,200.2500,199.94,0.083,0,39.75,32.37
372.90,running,199.8750,199.42,0.000,0,39.81,32.15
373.91,running,199.3750,198.92,0.000,0,39.88,32.15
374.91,running,198.8750,198.43,0.000,0,39.88,32.37
375.91,running,198.3750,197.94,0.000,0,39.88,32.80
376.90,running,197.8125,197.45,0.056,0,39.94,32.79
377.90,running,197.1875,196.96,0.140,0,39.94,32.37
378.91,running,196.7500,196.46,0.080,0,40.00,32.58
379.91,running,196.3750,195.97,0.064,0,40.06,32.79
380.91,running,195.9375,195.47,0.013,0,40.13,33.01
381.93,running,195.5000,194.97,0.000,0,40.13,32.59
382.91,running,195.0625,194.49,0.000,0,40.19,32.79
383.93,running,194.5000,193.99,0.000,0,40.25,32.58
384.91,running,194.0000,193.50,0.000,0,40.25,32.79
385.90,running,193.6250,193.02,0.000,0,40.31,32.58
386.91,running,193.1250,192.52,0.000,0,40.31,32.79
387.90,running,192.7500,192.03,0.000,0,40.38,33.01
388.90,running,192.2500,191.54,0.000,0,40.44,33.01
389.91,running,191.8125,191.04,0.000,0,40.50,32.79
390.90,running,191.3125,190.55,0.000,0,40.50,33.22
391.91,running,190.8750,190.06,0.000,0,40.56,32.37
392.91,running,190.2500,189.57,0.000,0,40.63,33.01
393.90,running,189.8750,189.08,0.000,0,40.69,33.01
394.92,running,189.3750,188.58,0.000,0,40.69,32.58
395.93,running,188.9375,188.08,0.000,0,40.69,32.80
396.93,running,188.4375,187.58,0.000,0,40.69,33.23
397.94,running,187.9375,187.09,0.000,0,40.75,32.80
398.91,running,187.5000,186.61,0.000,0,40.81,32.58
399.90,running,187.0625,186.16,0.000,0,40.81,32.58
400.93,running,186.6250,185.73,0.000,0,40.81,32.58
401.91,running,186.1875,185.32,0.000,0,40.81,32.15
