import gc; gc.collect()
>>> import heat_step_test as hst
>>> hst.main(hst.IDENTIFY_60_TO_240, confirm=hst.CONFIRM)
# heat step test, 41 steps, 7500 s planned
# t,state,temp_c,target_c,duty,relay,cold_c,cpu_c
# step climb to 60C: duty 1.000, ceiling 36 C, 600 s
2028.37,steptest,146.2500,,0.213,0,34.75,32.58
2028.62,steptest,146.2500,,0.213,0,34.75,32.80
2028.87,steptest,146.2500,,0.213,0,34.75,32.16
2029.12,steptest,146.3125,,0.213,0,34.81,32.79
2029.37,steptest,146.2500,,0.213,0,34.75,32.79
2029.62,steptest,146.2500,,0.213,0,34.75,32.15
2029.87,steptest,146.2500,,0.213,1,34.81,32.58
2030.12,steptest,146.1875,,0.213,1,34.81,32.37
2030.37,steptest,146.2500,,0.213,1,34.81,32.37
2030.62,steptest,146.2500,,0.213,1,34.81,33.01
2030.87,steptest,146.1875,,0.213,0,34.81,32.37
2031.12,steptest,146.1875,,0.213,0,34.81,32.79
2031.37,steptest,146.1875,,0.213,0,34.81,33.00
2031.62,steptest,146.1875,,0.213,0,34.81,32.36
2031.87,steptest,146.1875,,0.213,0,34.81,33.01
2032.12,steptest,146.2500,,0.213,0,34.88,33.22
2032.37,steptest,146.2500,,0.213,0,34.88,32.79
2032.62,steptest,146.1875,,0.213,0,34.81,32.36
2032.87,steptest,146.1875,,0.213,0,34.81,32.79
2033.12,steptest,146.1875,,0.213,0,34.88,32.37
2033.37,steptest,146.1875,,0.213,0,34.88,32.37
2033.62,steptest,146.1250,,0.213,0,34.88,32.58
2033.87,steptest,146.1250,,0.213,1,34.81,32.58
2034.12,steptest,146.0625,,0.213,1,34.81,32.36
2034.37,steptest,145.6250,,0.213,1,34.88,32.58
2034.62,steptest,146.0625,,0.213,1,34.88,32.79
2034.87,steptest,146.0000,,0.213,0,34.88,32.37
2035.12,steptest,146.0000,,0.213,0,34.88,32.58
2035.37,steptest,146.0000,,0.213,0,34.88,32.58
2035.62,steptest,146.0000,,0.213,0,34.88,32.58
2035.87,steptest,146.0000,,0.213,0,34.88,33.01
2036.12,steptest,146.0000,,0.213,0,34.88,32.80
2036.37,steptest,146.0625,,0.213,0,34.94,32.80
2036.62,steptest,146.0000,,0.213,0,34.88,32.79
2036.87,steptest,146.0000,,0.213,0,34.94,32.58
2037.12,steptest,146.0000,,0.213,0,34.94,32.58
2037.37,steptest,146.0000,,0.213,0,34.94,33.22
2037.62,steptest,145.8750,,0.213,0,34.88,32.58
2037.87,steptest,145.9375,,0.213,1,34.94,33.23
2038.12,steptest,145.8750,,0.213,1,34.94,32.79
2038.37,steptest,145.8750,,0.213,1,34.94,33.01
2038.62,steptest,145.8750,,0.213,1,34.94,32.36
2038.87,steptest,145.9375,,0.213,0,35.00,32.58
2039.12,steptest,145.9375,,0.213,0,35.00,33.23
2039.37,steptest,145.9375,,0.213,0,35.00,33.01
2039.62,steptest,145.8750,,0.213,0,34.94,32.15
2039.87,steptest,145.9375,,0.213,0,35.00,32.59
2040.12,steptest,145.8750,,0.213,0,35.00,32.36
2040.37,steptest,145.8750,,0.213,0,35.00,33.01
2040.62,steptest,145.8125,,0.213,0,35.00,32.37
2040.87,steptest,145.8125,,0.213,0,35.00,32.37
2041.12,steptest,145.8125,,0.213,0,35.06,32.37
2041.37,steptest,145.8125,,0.213,0,35.06,32.58
2041.62,steptest,145.8125,,0.213,0,35.06,32.79
2041.87,steptest,145.8125,,0.213,1,35.06,31.93
2042.12,steptest,145.8125,,0.213,1,35.06,32.80
2042.37,steptest,145.6875,,0.213,1,35.00,32.58
2042.62,steptest,145.6875,,0.213,1,35.00,32.58
2042.87,steptest,145.7500,,0.213,0,35.06,32.58
2043.12,steptest,145.6875,,0.213,0,35.06,32.58
2043.37,steptest,145.6875,,0.213,0,35.06,32.15
2043.62,steptest,145.6875,,0.213,0,35.06,32.80
2043.87,steptest,145.6250,,0.213,0,35.06,32.58
2044.12,steptest,145.6250,,0.213,0,35.06,32.79
2044.37,steptest,145.6250,,0.213,0,35.06,32.58
2044.62,steptest,145.5625,,0.213,0,35.06,32.79
2044.87,steptest,145.5625,,0.213,0,35.06,32.37
2045.12,steptest,145.5625,,0.213,0,35.06,32.58
2045.37,steptest,145.5625,,0.213,0,35.06,32.37
2045.62,steptest,145.6250,,0.213,0,35.13,32.58
2045.87,steptest,145.6250,,0.213,1,35.13,32.80
2046.12,steptest,145.5625,,0.213,1,35.13,32.79
2046.37,steptest,145.6250,,0.213,1,35.19,32.58
2046.62,steptest,145.5000,,0.213,1,35.13,32.58
2046.87,steptest,145.5000,,0.213,0,35.19,32.79
2047.12,steptest,145.5625,,0.213,0,35.19,32.58
2047.37,steptest,145.4375,,0.213,0,35.13,32.37
2047.62,steptest,145.4375,,0.213,0,35.13,32.58
2047.87,steptest,145.5000,,0.213,0,35.19,32.79
2048.12,steptest,145.5000,,0.213,0,35.19,32.58
2048.37,steptest,145.5000,,0.213,0,35.19,32.80
2048.62,steptest,145.3750,,0.213,0,35.13,32.37
2048.87,steptest,145.5000,,0.213,0,35.25,32.58
2049.12,steptest,145.5000,,0.213,0,35.25,32.79
2049.37,steptest,145.3750,,0.213,0,35.19,32.36
2049.62,steptest,145.3750,,0.213,0,35.19,32.37
2049.87,steptest,145.3125,,0.213,1,35.19,32.80
2050.12,steptest,145.3125,,0.213,1,35.19,32.80
2050.37,steptest,145.0000,,0.213,1,35.19,32.80
2050.62,steptest,145.3750,,0.213,1,35.25,33.01
2050.87,steptest,145.2500,,0.213,0,35.19,32.58
2051.12,steptest,145.3125,,0.213,0,35.25,32.58
2051.37,steptest,145.3125,,0.213,0,35.25,32.80
2051.62,steptest,145.3125,,0.213,0,35.25,32.58
2051.87,steptest,145.3125,,0.213,0,35.25,32.37
2052.12,steptest,145.2500,,0.213,0,35.25,33.66
2052.37,steptest,145.2500,,0.213,0,35.25,32.58
2052.62,steptest,145.3125,,0.213,0,35.31,32.59
2052.87,steptest,145.2500,,0.213,0,35.31,31.93
2053.12,steptest,145.2500,,0.213,0,35.31,32.58
2053.37,steptest,145.2500,,0.213,0,35.31,32.16
2053.62,steptest,145.1875,,0.213,0,35.31,32.15
2053.87,steptest,145.1875,,0.213,1,35.31,32.58
2054.12,steptest,145.2500,,0.213,1,35.38,31.94
2054.37,steptest,145.2500,,0.213,1,35.38,33.01
2054.62,steptest,145.2500,,0.213,1,35.38,32.79
2054.87,steptest,145.1875,,0.213,0,35.38,31.95
2055.12,steptest,145.1875,,0.213,0,35.38,32.15
2055.37,steptest,145.0625,,0.213,0,35.31,32.58
2055.62,steptest,145.0625,,0.213,0,35.31,32.58
2055.87,steptest,145.1250,,0.213,0,35.38,32.79
2056.12,steptest,145.0625,,0.213,0,35.38,33.22
2056.37,steptest,145.0625,,0.213,0,35.38,32.58
2056.62,steptest,145.0625,,0.213,0,35.38,32.15
2056.87,steptest,145.0625,,0.213,0,35.38,33.22
2057.12,steptest,145.0000,,0.213,0,35.38,32.58
2057.37,steptest,145.0625,,0.213,0,35.44,33.01
2057.62,steptest,145.0625,,0.213,0,35.44,32.58
2057.87,steptest,145.0625,,0.213,1,35.44,32.58
2058.12,steptest,145.0000,,0.213,1,35.44,33.22
2058.37,steptest,144.7500,,0.213,1,35.38,32.80
2058.62,steptest,144.9375,,0.213,1,35.44,32.58
2058.87,steptest,144.9375,,0.213,0,35.44,33.22
2059.12,steptest,144.9375,,0.213,0,35.44,32.58
2059.37,steptest,144.8750,,0.213,0,35.44,32.79
2059.62,steptest,144.8750,,0.213,0,35.44,32.80
2059.87,steptest,144.8750,,0.213,0,35.44,32.37
2060.12,steptest,144.8750,,0.213,0,35.44,32.37
2060.37,steptest,144.9375,,0.213,0,35.50,32.15
2060.62,steptest,144.8750,,0.213,0,35.44,32.80
2060.87,steptest,144.9375,,0.213,0,35.50,32.79
2061.12,steptest,144.9375,,0.213,0,35.50,32.59
2061.37,steptest,144.8750,,0.213,0,35.44,32.58
2061.62,steptest,144.8750,,0.213,0,35.50,32.15
2061.87,steptest,144.8125,,0.213,1,35.50,32.15
2062.12,steptest,144.8125,,0.213,1,35.50,32.37
2062.37,steptest,144.7500,,0.213,1,35.50,32.80
2062.62,steptest,144.8125,,0.213,1,35.50,32.37
2062.87,steptest,144.8750,,0.213,0,35.56,33.01
2063.12,steptest,144.8750,,0.213,0,35.50,32.58
2063.37,steptest,144.7500,,0.213,0,35.50,32.79
2063.62,steptest,144.8125,,0.213,0,35.56,33.01
2063.87,steptest,144.7500,,0.213,0,35.50,32.36
2064.12,steptest,144.7500,,0.213,0,35.50,32.58
2064.37,steptest,144.7500,,0.213,0,35.50,32.37
2064.62,steptest,144.6875,,0.213,0,35.50,32.58
2064.87,steptest,144.7500,,0.213,0,35.56,32.15
2065.12,steptest,144.6875,,0.213,0,35.56,33.44
2065.37,steptest,144.6875,,0.213,0,35.56,33.01
2065.62,steptest,144.6875,,0.213,0,35.56,32.36
2065.87,steptest,144.7500,,0.213,1,35.63,32.58
2066.12,steptest,144.6875,,0.213,1,35.56,32.58
2066.37,steptest,144.6875,,0.213,1,35.56,32.58
2066.62,steptest,144.6250,,0.213,1,35.56,32.37
2066.87,steptest,144.6875,,0.213,0,35.63,32.80
2067.12,steptest,144.6875,,0.213,0,35.63,32.79
2067.37,steptest,144.6250,,0.213,0,35.63,32.58
2067.62,steptest,144.6250,,0.213,0,35.63,32.36
2067.87,steptest,144.6250,,0.213,0,35.63,33.01
2068.12,steptest,144.6250,,0.213,0,35.63,32.36
2068.37,steptest,144.6250,,0.213,0,35.63,32.15
2068.62,steptest,144.6250,,0.213,0,35.63,32.79
2068.87,steptest,144.6875,,0.213,0,35.69,32.58
2069.12,steptest,144.5625,,0.213,0,35.63,32.15
2069.37,steptest,144.5625,,0.213,0,35.69,32.58
2069.62,steptest,144.5625,,0.213,0,35.63,33.01
2069.87,steptest,144.5000,,0.213,1,35.63,32.58
2070.12,steptest,144.4375,,0.213,1,35.63,32.58
2070.37,steptest,144.5000,,0.213,1,35.69,32.79
2070.62,steptest,144.5000,,0.213,1,35.69,33.44
2070.87,steptest,144.5000,,0.213,0,35.69,32.58
2071.12,steptest,144.5000,,0.213,0,35.69,33.01
2071.37,steptest,144.5000,,0.213,0,35.69,32.58
2071.62,steptest,144.5000,,0.213,0,35.75,32.79
2071.87,steptest,144.5000,,0.213,0,35.75,32.58
2072.12,steptest,144.5000,,0.213,0,35.75,32.58
2072.37,steptest,144.5000,,0.213,0,35.75,32.37
2072.62,steptest,144.5000,,0.213,0,35.75,32.79
2072.87,steptest,144.5000,,0.213,0,35.75,33.01
2073.12,steptest,144.5000,,0.213,0,35.75,33.23
2073.37,steptest,144.4375,,0.213,0,35.75,32.79
2073.62,steptest,144.4375,,0.213,0,35.81,32.80
2073.87,steptest,144.4375,,0.213,1,35.81,32.58
2074.12,steptest,144.4375,,0.213,1,35.81,32.80
2074.37,steptest,144.3750,,0.213,1,35.75,32.80
2074.62,steptest,144.4375,,0.213,1,35.81,32.37
2074.87,steptest,144.3750,,0.213,0,35.81,32.37
2075.12,steptest,144.3750,,0.213,0,35.81,32.37
2075.37,steptest,144.3750,,0.213,0,35.81,33.01
2075.62,steptest,144.3750,,0.213,0,35.81,33.01
2075.87,steptest,144.3750,,0.213,0,35.81,32.80
2076.12,steptest,144.3750,,0.213,0,35.81,32.36
2076.37,steptest,144.3750,,0.213,0,35.81,32.15
2076.62,steptest,144.3750,,0.213,0,35.81,32.58
2076.87,steptest,144.4375,,0.213,0,35.88,32.79
2077.12,steptest,144.3125,,0.213,0,35.81,32.15
2077.37,steptest,144.3125,,0.213,0,35.81,33.01
2077.62,steptest,144.3750,,0.213,0,35.88,32.58
2077.87,steptest,144.3125,,0.213,1,35.88,32.79
2078.12,steptest,144.3750,,0.213,1,35.88,32.58
2078.37,steptest,144.3750,,0.213,1,35.88,32.37
2078.62,steptest,144.3125,,0.213,1,35.88,32.36
2078.87,steptest,144.3125,,0.213,0,35.88,33.01
2079.12,steptest,144.3125,,0.213,0,35.94,32.36
2079.37,steptest,144.3125,,0.213,0,35.94,32.79
2079.62,steptest,144.3125,,0.213,0,35.94,32.15
2079.87,steptest,144.3125,,0.213,0,35.94,32.80
2080.12,steptest,144.3125,,0.213,0,35.94,32.58
2080.37,steptest,144.3125,,0.213,0,35.94,32.37
2080.62,steptest,144.3125,,0.213,0,35.94,32.79
2080.87,steptest,144.3125,,0.213,0,35.94,33.01
2081.12,steptest,144.3125,,0.213,0,35.94,32.58
2081.37,steptest,144.3125,,0.213,0,35.94,32.58
2081.62,steptest,144.3125,,0.213,0,35.94,32.58
2081.87,steptest,144.3125,,0.213,1,36.00,32.58
2082.12,steptest,144.5625,,0.213,1,36.00,32.59
2082.37,steptest,144.2500,,0.213,1,36.00,32.79
2082.62,steptest,144.2500,,0.213,1,36.00,33.01
2082.87,steptest,144.2500,,0.213,0,36.00,32.58
2083.12,steptest,144.2500,,0.213,0,36.00,32.58
2083.37,steptest,144.1875,,0.213,0,36.00,33.01
2083.62,steptest,144.2500,,0.213,0,36.06,33.44
2083.87,steptest,144.2500,,0.213,0,36.06,32.37
2084.12,steptest,144.3125,,0.213,0,36.06,32.79
2084.37,steptest,144.2500,,0.213,0,36.06,32.58
2084.62,steptest,144.2500,,0.213,0,36.06,32.37
2084.87,steptest,144.2500,,0.213,0,36.06,32.37
2085.12,steptest,144.2500,,0.213,0,36.06,32.79
2085.37,steptest,144.2500,,0.213,0,36.13,33.01
2085.62,steptest,144.1875,,0.213,0,36.06,32.15
2085.87,steptest,144.1875,,0.213,1,36.13,32.15
2086.12,steptest,144.2500,,0.213,1,36.13,33.01
2086.37,steptest,144.2500,,0.213,1,36.13,32.58
2086.62,steptest,144.2500,,0.213,1,36.13,32.79
2086.87,steptest,144.2500,,0.213,0,36.13,32.37
2087.12,steptest,144.2500,,0.213,0,36.13,32.79
2087.37,steptest,144.3125,,0.213,0,36.19,32.17
2087.62,steptest,144.1875,,0.213,0,36.13,33.01
2087.87,steptest,144.2500,,0.213,0,36.19,33.01
2088.12,steptest,144.2500,,0.213,0,36.19,32.15
2088.37,steptest,144.2500,,0.213,0,36.19,32.80
2088.62,steptest,144.2500,,0.213,0,36.19,32.79
2088.87,steptest,144.1875,,0.213,0,36.19,32.80
2089.12,steptest,144.1875,,0.213,0,36.25,32.37
2089.37,steptest,144.2500,,0.213,0,36.25,32.80
2089.62,steptest,144.1875,,0.213,0,36.19,32.37
2089.87,steptest,144.1250,,0.213,1,36.19,32.58
2090.12,steptest,144.1875,,0.213,1,36.25,33.01
2090.37,steptest,144.1875,,0.213,1,36.25,31.94
2090.62,steptest,144.1875,,0.213,1,36.25,32.58
2090.87,steptest,144.1875,,0.213,0,36.25,32.58
2091.12,steptest,144.1250,,0.213,0,36.19,33.22
2091.37,steptest,144.1250,,0.213,0,36.19,32.79
2091.62,steptest,144.1875,,0.213,0,36.25,32.80
2091.87,steptest,144.1875,,0.213,0,36.25,33.22
2092.12,steptest,144.2500,,0.213,0,36.31,32.36
2092.37,steptest,144.2500,,0.213,0,36.25,32.36
2092.62,steptest,144.1875,,0.213,0,36.25,32.79
2092.87,steptest,144.1875,,0.213,0,36.31,32.79
2093.12,steptest,144.1875,,0.213,0,36.31,33.01
2093.37,steptest,144.1875,,0.213,0,36.31,33.22
2093.62,steptest,144.1875,,0.213,0,36.31,32.80
2093.87,steptest,144.1875,,0.213,1,36.31,32.79
2094.12,steptest,144.1250,,0.213,1,36.31,32.58
2094.37,steptest,144.2500,,0.213,1,36.38,33.23
2094.62,steptest,144.2500,,0.213,1,36.38,32.58
2094.87,steptest,144.1875,,0.213,0,36.38,33.01
2095.12,steptest,144.1250,,0.213,0,36.31,32.59
2095.37,steptest,144.1250,,0.213,0,36.31,33.01
2095.62,steptest,144.1250,,0.213,0,36.38,32.79
2095.87,steptest,144.1250,,0.213,0,36.38,32.58
2096.12,steptest,144.1250,,0.213,0,36.31,33.01
2096.37,steptest,144.1250,,0.213,0,36.38,33.01
2096.62,steptest,144.1250,,0.213,0,36.38,32.58
2096.87,steptest,144.1250,,0.213,0,36.38,32.58
2097.12,steptest,144.1250,,0.213,0,36.38,32.37
2097.37,steptest,144.1250,,0.213,0,36.38,32.79
2097.62,steptest,144.1875,,0.213,0,36.44,32.80
2097.87,steptest,144.1875,,0.213,1,36.44,32.79
2098.12,steptest,144.1250,,0.213,1,36.38,32.79
2098.37,steptest,144.1250,,0.213,1,36.44,32.80
2098.62,steptest,144.1875,,0.213,1,36.44,32.37
2098.87,steptest,144.1875,,0.213,0,36.44,31.94
2099.12,steptest,144.1875,,0.213,0,36.44,32.37
2099.37,steptest,144.1250,,0.213,0,36.44,32.79
2099.62,steptest,144.1250,,0.213,0,36.44,32.58
2099.87,steptest,144.1250,,0.213,0,36.44,32.58
2100.12,steptest,144.1250,,0.213,0,36.44,33.01
2100.37,steptest,144.1250,,0.213,0,36.44,32.58
2100.62,steptest,144.1875,,0.213,0,36.50,32.79
2100.87,steptest,144.1875,,0.213,0,36.50,31.94
2101.12,steptest,144.1875,,0.213,0,36.50,32.37
2101.37,steptest,144.1250,,0.213,0,36.50,32.79
2101.62,steptest,144.1250,,0.213,0,36.50,32.37
2101.87,steptest,144.0625,,0.213,1,36.44,32.80
2102.12,steptest,144.0625,,0.213,1,36.50,32.15
2102.37,steptest,144.0625,,0.213,1,36.50,32.37
2102.62,steptest,144.0625,,0.213,1,36.50,33.01
2102.87,steptest,144.1250,,0.213,0,36.56,32.15
2103.12,steptest,144.0625,,0.213,0,36.50,32.15
2103.37,steptest,144.0625,,0.213,0,36.50,32.79
2103.62,steptest,144.1250,,0.213,0,36.56,32.80
2103.87,steptest,144.1250,,0.213,0,36.56,32.15
2104.12,steptest,144.1250,,0.213,0,36.56,32.79
2104.37,steptest,144.1250,,0.213,0,36.56,32.80
2104.62,steptest,144.1250,,0.213,0,36.56,33.01
2104.87,steptest,144.1250,,0.213,0,36.56,32.16
2105.12,steptest,144.1250,,0.213,0,36.56,31.95
2105.37,steptest,144.1250,,0.213,0,36.56,32.58
2105.62,steptest,144.0625,,0.213,0,36.56,32.79
2105.87,steptest,144.1250,,0.213,1,36.63,32.58
2106.12,steptest,144.1250,,0.213,1,36.63,33.22
2106.37,steptest,144.1250,,0.213,1,36.63,32.79
2106.62,steptest,144.1250,,0.213,1,36.63,32.58
2106.87,steptest,144.1875,,0.213,0,36.69,32.36
2107.12,steptest,144.1250,,0.213,0,36.63,32.58
2107.37,steptest,144.1250,,0.213,0,36.63,32.80
2107.62,steptest,144.1250,,0.213,0,36.63,32.58
2107.87,steptest,144.1250,,0.213,0,36.63,31.94
2108.12,steptest,144.1250,,0.213,0,36.63,32.79
2108.37,steptest,144.1875,,0.213,0,36.69,33.22
2108.62,steptest,144.1875,,0.213,0,36.69,32.58
2108.87,steptest,144.1875,,0.213,0,36.69,32.37
2109.12,steptest,144.1250,,0.213,0,36.69,32.79
2109.37,steptest,144.1250,,0.213,0,36.69,32.58
2109.62,steptest,144.1875,,0.213,0,36.75,33.01
2109.87,steptest,144.1875,,0.213,1,36.75,32.58
2110.12,steptest,144.1250,,0.213,1,36.69,32.36
2110.37,steptest,144.1250,,0.213,1,36.75,32.79
2110.62,steptest,144.1875,,0.213,1,36.75,32.79
2110.87,steptest,144.1875,,0.213,0,36.75,32.58
2111.12,steptest,144.1250,,0.213,0,36.75,32.79
2111.37,steptest,144.1250,,0.213,0,36.75,32.37
2111.62,steptest,144.1250,,0.213,0,36.75,32.79
2111.87,steptest,144.1250,,0.213,0,36.75,32.79
2112.12,steptest,144.1250,,0.213,0,36.75,33.01
2112.37,steptest,144.1875,,0.213,0,36.81,32.58
2112.62,steptest,144.1875,,0.213,0,36.81,32.79
2112.87,steptest,144.1875,,0.213,0,36.81,32.80
2113.12,steptest,144.1875,,0.213,0,36.81,32.37
2113.37,steptest,144.1250,,0.213,0,36.81,32.58
2113.62,steptest,144.1250,,0.213,0,36.81,33.22
2113.87,steptest,144.1250,,0.213,1,36.81,33.01
2114.12,steptest,144.1250,,0.213,1,36.81,33.01
2114.37,steptest,144.3125,,0.213,1,36.81,32.37
2114.62,steptest,144.1875,,0.213,1,36.88,32.80
2114.87,steptest,144.1250,,0.213,0,36.81,32.15
2115.12,steptest,144.1250,,0.213,0,36.88,32.37
2115.37,steptest,144.1875,,0.213,0,36.88,32.58
2115.62,steptest,144.1250,,0.213,0,36.81,32.58
2115.87,steptest,144.1875,,0.213,0,36.88,32.37
2116.12,steptest,144.1875,,0.213,0,36.88,32.58
2116.37,steptest,144.1875,,0.213,0,36.88,33.01
2116.62,steptest,144.1875,,0.213,0,36.88,33.01
2116.87,steptest,144.1875,,0.213,0,36.88,32.80
2117.12,steptest,144.1250,,0.213,0,36.81,32.59
2117.37,steptest,144.1250,,0.213,0,36.81,32.58
2117.62,steptest,144.2500,,0.213,0,36.94,32.58
2117.87,steptest,144.2500,,0.213,1,36.94,32.36
2118.12,steptest,144.1875,,0.213,1,36.94,32.58
2118.37,steptest,144.1875,,0.213,1,36.94,32.58
2118.62,steptest,144.2500,,0.213,1,36.94,32.80
2118.87,steptest,144.2500,,0.213,0,36.94,33.00
2119.12,steptest,144.2500,,0.213,0,36.94,32.37
2119.37,steptest,144.1875,,0.213,0,36.94,32.79
2119.62,steptest,144.1875,,0.213,0,36.94,32.37
2119.87,steptest,144.3125,,0.213,0,37.00,32.15
2120.12,steptest,144.2500,,0.213,0,37.00,32.36
2120.37,steptest,144.2500,,0.213,0,37.00,32.80
2120.62,steptest,144.2500,,0.213,0,37.00,33.01
2120.87,steptest,144.2500,,0.213,0,37.00,32.58
2121.12,steptest,144.2500,,0.213,0,37.00,32.37
2121.37,steptest,144.1875,,0.213,0,37.00,33.01
2121.62,steptest,144.1875,,0.213,0,37.06,32.58
2121.87,steptest,144.2500,,0.213,1,37.06,33.22
2122.12,steptest,144.1875,,0.213,1,37.00,32.37
2122.37,steptest,144.3125,,0.213,1,37.06,32.58
2122.62,steptest,144.2500,,0.213,1,37.06,32.37
2122.87,steptest,144.2500,,0.213,0,37.06,32.58
2123.12,steptest,144.2500,,0.213,0,37.06,32.58
2123.37,steptest,144.2500,,0.213,0,37.06,32.79
2123.62,steptest,144.2500,,0.213,0,37.06,32.58
2123.87,steptest,144.2500,,0.213,0,37.06,32.58
2124.12,steptest,144.3125,,0.213,0,37.13,32.79
2124.37,steptest,144.2500,,0.213,0,37.06,32.16
2124.62,steptest,144.3125,,0.213,0,37.13,33.00
2124.87,steptest,144.3125,,0.213,0,37.13,32.37
2125.12,steptest,144.3125,,0.213,0,37.13,32.79
2125.37,steptest,144.3125,,0.213,0,37.13,32.79
2125.62,steptest,144.3125,,0.213,0,37.19,32.79
2125.87,steptest,144.3125,,0.213,1,37.19,32.58
2126.12,steptest,144.3125,,0.213,1,37.19,32.58
2126.37,steptest,144.5000,,0.213,1,37.13,33.01
2126.62,steptest,144.2500,,0.213,1,37.13,32.79
2126.87,steptest,144.2500,,0.213,0,37.13,32.59
2127.12,steptest,144.2500,,0.213,0,37.13,32.79
2127.37,steptest,144.3125,,0.213,0,37.19,32.59
2127.62,steptest,144.2500,,0.213,0,37.13,33.22
2127.87,steptest,144.3125,,0.213,0,37.19,32.58
2128.12,steptest,144.3125,,0.213,0,37.19,32.58
2128.37,steptest,144.3125,,0.213,0,37.19,32.79
2128.62,steptest,144.3750,,0.213,0,37.25,32.79
2128.87,steptest,144.3750,,0.213,0,37.25,32.37
2129.12,steptest,144.3125,,0.213,0,37.19,32.79
2129.37,steptest,144.3125,,0.213,0,37.19,32.37
2129.62,steptest,144.3750,,0.213,0,37.25,31.94
2129.87,steptest,144.3750,,0.213,1,37.25,33.22
2130.12,steptest,144.3750,,0.213,1,37.25,32.79
2130.37,steptest,144.3750,,0.213,1,37.25,33.01
2130.62,steptest,144.3750,,0.213,1,37.25,32.79
2130.87,steptest,144.3750,,0.213,0,37.25,32.58
2131.12,steptest,144.3750,,0.213,0,37.25,32.79
2131.37,steptest,144.3750,,0.213,0,37.25,32.37
2131.62,steptest,144.3750,,0.213,0,37.25,32.15
2131.87,steptest,144.3750,,0.213,0,37.25,32.58
2132.12,steptest,144.3750,,0.213,0,37.25,32.79
2132.37,steptest,144.3750,,0.213,0,37.25,32.58
2132.62,steptest,144.3750,,0.213,0,37.25,32.79
2132.87,steptest,144.3750,,0.213,0,37.25,32.58
2133.12,steptest,144.3750,,0.213,0,37.31,33.01
2133.37,steptest,144.4375,,0.213,0,37.31,32.15
2133.62,steptest,144.4375,,0.213,0,37.31,33.01
2133.87,steptest,144.4375,,0.213,1,37.31,31.94
2134.12,steptest,144.3750,,0.213,1,37.31,33.01
2134.37,steptest,144.4375,,0.213,1,37.31,32.37
2134.62,steptest,144.4375,,0.213,1,37.38,32.37
2134.87,steptest,144.4375,,0.213,0,37.38,32.37
2135.12,steptest,144.4375,,0.213,0,37.38,32.36
2135.37,steptest,144.4375,,0.213,0,37.38,32.36
2135.62,steptest,144.4375,,0.213,0,37.38,32.58
2135.87,steptest,144.4375,,0.213,0,37.38,32.79
2136.12,steptest,144.4375,,0.213,0,37.38,32.58
2136.37,steptest,144.5000,,0.213,0,37.44,33.01
2136.62,steptest,144.5000,,0.213,0,37.44,32.37
2136.87,steptest,144.5000,,0.213,0,37.44,32.36
2137.12,steptest,144.4375,,0.213,0,37.38,32.58
2137.37,steptest,144.5000,,0.213,0,37.44,32.80
2137.62,steptest,144.5000,,0.213,0,37.44,33.01
2137.87,steptest,144.5000,,0.213,1,37.44,33.01
2138.12,steptest,144.5000,,0.213,1,37.44,32.58
2138.37,steptest,144.5000,,0.213,1,37.44,32.59
2138.62,steptest,144.5000,,0.213,1,37.44,32.79
2138.87,steptest,144.5625,,0.213,0,37.50,32.58
2139.12,steptest,144.5625,,0.213,0,37.50,32.58
2139.37,steptest,144.5000,,0.213,0,37.44,32.81
2139.62,steptest,144.5000,,0.213,0,37.44,32.58
2139.87,steptest,144.5625,,0.213,0,37.50,33.01
2140.12,steptest,144.5625,,0.213,0,37.50,32.36
2140.37,steptest,144.5625,,0.213,0,37.50,32.58
2140.62,steptest,144.5625,,0.213,0,37.50,33.22
2140.87,steptest,144.5625,,0.213,0,37.50,32.58
2141.12,steptest,144.5625,,0.213,0,37.50,32.36
2141.37,steptest,144.5625,,0.213,0,37.50,32.58
2141.62,steptest,144.5625,,0.213,0,37.50,32.79
2141.87,steptest,144.6250,,0.213,1,37.56,32.37
2142.12,steptest,144.5625,,0.213,1,37.56,33.01
2142.37,steptest,144.5625,,0.213,1,37.56,32.58
2142.62,steptest,144.5625,,0.213,1,37.56,32.79
2142.87,steptest,144.6875,,0.213,0,37.63,32.79
2143.12,steptest,144.6250,,0.213,0,37.63,32.15
2143.37,steptest,144.6250,,0.213,0,37.63,32.79
2143.62,steptest,144.5625,,0.213,0,37.56,32.36
2143.87,steptest,144.6250,,0.213,0,37.63,32.79
2144.12,steptest,144.6250,,0.213,0,37.63,32.36
2144.37,steptest,144.6250,,0.213,0,37.63,32.58
2144.62,steptest,144.6250,,0.213,0,37.63,32.79
2144.87,steptest,144.6250,,0.213,0,37.63,32.80
2145.12,steptest,144.6250,,0.213,0,37.63,32.79
2145.37,steptest,144.7500,,0.213,0,37.69,32.80
2145.62,steptest,144.7500,,0.213,0,37.69,32.58
2145.87,steptest,144.6250,,0.213,1,37.63,33.01
2146.12,steptest,144.6875,,0.213,1,37.69,32.79
2146.37,steptest,144.4375,,0.213,1,37.69,32.80
2146.62,steptest,144.4375,,0.213,1,37.69,32.79
2146.87,steptest,144.6875,,0.213,0,37.69,32.58
2147.12,steptest,144.6875,,0.213,0,37.69,32.58
2147.37,steptest,144.6875,,0.213,0,37.69,32.37
